"t","valor esperado de Haar de la pureza de Choi"
0,0.9999999999999998
1,0.6123925450394109
2,0.5707772060087448
3,0.48927359707335294
4,0.4782252594204273
5,0.4584130880929188
6,0.43860484024787794
7,0.42870851608129795
8,0.4647138943776868
9,0.42174543679686644
10,0.4539686493664152
11,0.4224848596882562
12,0.4308858811183557
13,0.4257095175755268
14,0.42733692686880553
15,0.43278365608497715
16,0.4194562572006596
17,0.42969085559654435
18,0.4249671319920291
19,0.41746143672429825
20,0.40918093024605473
21,0.41278237004528406
22,0.40759520657249493
23,0.3992000390045122
24,0.3968935478209904
25,0.3967570201580364
26,0.3923953981962143
27,0.39555109303100516
28,0.3863005244752629
29,0.38688753443586543
30,0.38454135074494333
31,0.39018493990981495
32,0.3898434104094176
33,0.38446253308168
34,0.38592647700256355
35,0.38763188067269544
36,0.39224541679030817
37,0.39014362633773203
38,0.3836127483877072
39,0.3801400184967139
40,0.3833409433209709
41,0.3808444799789785
42,0.3783928306445363
43,0.3774665851612273
44,0.38327883289138504
45,0.3786249006486162
46,0.38005255184887693
47,0.37405329509002094
48,0.3805552374178669
49,0.37579842018371307
50,0.3767572345493463
