"t","valor esperado de Haar de la pureza de Choi"
0,0.9999999999999999
1,0.5852277817157348
2,0.3479594464924791
3,0.3016980903656735
4,0.289433089567642
5,0.27872866044335604
6,0.27560694958110454
7,0.27264102717034855
8,0.2704647103367984
9,0.26972475576972654
10,0.26876377786325795
11,0.2677050577390644
12,0.26789747786180673
13,0.26827557826072385
14,0.2670247581677271
15,0.2675707154468303
16,0.26764347456075804
17,0.2677991661166569
18,0.2658636459747682
19,0.265977871989845
20,0.2667988048965728
21,0.2669524908583275
22,0.26622042323214745
23,0.26634234878274965
24,0.26627834824576624
25,0.26601106888745785
26,0.2659536390018218
27,0.26493741884983496
28,0.26561265764936537
29,0.2668774825478486
30,0.26787029529413053
31,0.2655288903080486
32,0.2654532911325119
33,0.2650756087493865
34,0.265300211409488
35,0.26503257585150125
36,0.26568408780296937
37,0.26593186408663805
38,0.2653192862433615
39,0.26565820314125416
40,0.2651614164640591
41,0.264841217645966
42,0.26516272947102826
43,0.26661698088945707
44,0.2655622016175133
45,0.2652702869415099
46,0.26579178731523134
47,0.2662815870223142
48,0.2657410887527275
49,0.26584897375052907
50,0.2660362258679364
