"t","valor esperado de Haar de la pureza de Choi"
0.,1.
0.5,0.9409001195216936
1.,0.7985204559816569
1.5,0.6441664600145901
2.,0.5292816826465696
2.5,0.4655721403436248
3.,0.43927992314693237
3.5,0.4307012558558476
4.,0.42559533746337197
4.5,0.4175998104529567
5.,0.4070017748126012
5.5,0.39976744533104813
6.,0.40390861514203524
6.5,0.42203652898820837
7.,0.44627772626261797
7.5,0.4622690817394846
8.,0.46003530415668475
8.5,0.440460801321983
9.,0.41235732772151656
9.5,0.38653765466080325
10.,0.37006067690380184
10.5,0.36226424427800585
11.,0.3593107370098233
11.5,0.3620417606898288
12.,0.373215979305094
12.5,0.3890972055384514
13.,0.40046873632504704
13.5,0.4014767197971091
14.,0.39410250327875396
14.5,0.3849554455678271
15.,0.3808128772075597
15.5,0.3860832013660933
16.,0.4001484910241737
16.5,0.4177894713717625
17.,0.4348650815460013
17.5,0.44958181372366224
18.,0.4573403643368953
18.5,0.45338930665479865
19.,0.44252542722855903
19.5,0.4372817284006662
20.,0.44425842641790264
20.5,0.4567494190773598
21.,0.4609729727646506
21.5,0.44819892126347144
22.,0.4216086000516925
22.5,0.3924595123200772
23.,0.37125038891717094
23.5,0.3628216698676431
24.,0.3667269130779006
24.5,0.3790075424682855
25.,0.39354773214090466
25.5,0.404771554642294
26.,0.4110731399508275
26.5,0.4147041057363995
27.,0.41846732222513144
27.5,0.4234238557983415
28.,0.4270870445176341
28.5,0.4230302578589724
29.,0.40712617808829227
29.5,0.3845956400871435
30.,0.3660986704092866
30.5,0.35802230447962474
31.,0.3603020827601727
31.5,0.3710603896689272
32.,0.38844189540558766
32.5,0.40770027333661396
33.,0.421131170382843
33.5,0.42453178215918863
34.,0.4214504483278062
34.5,0.4183486419114788
35.,0.41800399252939197
35.5,0.41904330545926316
36.,0.4187708672295721
36.5,0.4146991583737528
37.,0.4050121910051405
37.5,0.3900497507114784
38.,0.3741391376596105
38.5,0.3639734213973195
39.,0.36348450562275547
39.5,0.3708907444011016
40.,0.38048651815770546
40.5,0.3863549293909837
41.,0.38552569643372114
41.5,0.37898643399045506
42.,0.3702041895977027
42.5,0.3632245592632812
43.,0.36122525083645735
43.5,0.36518038193151986
44.,0.37381523498860836
44.5,0.38456300479728284
45.,0.3939991858646399
45.5,0.3992404463271886
46.,0.4001713666514561
46.5,0.39887771706623626
47.,0.3974831986125678
47.5,0.39793611594172
48.,0.4017937541418455
48.5,0.4080822451460887
49.,0.41247377818750286
49.5,0.4102971972119335
50.,0.40109304112712807
50.5,0.3898455847745652
51.,0.383223345130668
51.5,0.3851466614973527
52.,0.3956438316299974
52.5,0.4114457678673534
53.,0.4266628970370526
53.5,0.4349500657302925
54.,0.43262362736777094
54.5,0.4202830582108099
55.,0.40230814576761464
55.5,0.3843896191272979
56.,0.3707496857076271
56.5,0.36360225702284543
57.,0.3630112842726414
57.5,0.36542006765920143
58.,0.36521882798587113
58.5,0.3604626824505925
59.,0.3553286035042023
59.5,0.35569760715894344
60.,0.3639757721990887
60.5,0.37809467810207936
61.,0.3926297958487349
61.5,0.40055670181267544
62.,0.39758989163741537
62.5,0.3864611905858472
63.,0.37464375997919175
63.5,0.3676395214873625
64.,0.36697288257258737
64.5,0.3727790971553982
65.,0.38364945121221716
65.5,0.3947882937745367
66.,0.39991493822212304
66.5,0.39596319423153004
67.,0.3861529541013864
67.5,0.3778576098138313
68.,0.3765646921988568
68.5,0.38254566776730325
69.,0.3921982867682258
69.5,0.40070350970577606
70.,0.40463889114311746
70.5,0.4031289704797766
71.,0.39682741155315104
71.5,0.3880018501539165
72.,0.3811658174810595
72.5,0.3801818421506649
73.,0.3847615396065562
73.5,0.3909381897826899
74.,0.39362646794403416
74.5,0.38965140401951315
75.,0.38024643648433243
75.5,0.3694516996922589
76.,0.36052517545310464
76.5,0.355726295450131
77.,0.35732294709537643
77.5,0.3662050005326138
78.,0.37989619315355627
78.5,0.392870016532823
79.,0.3998008837828988
79.5,0.3988428686216662
80.,0.39211447515541437
80.5,0.3843133358346039
81.,0.3799605772963636
81.5,0.37985392408642826
82.,0.380580013143652
82.5,0.37801147015695125
83.,0.3706613636671572
83.5,0.3605252133947937
84.,0.35171203520902705
84.5,0.3482489680908619
85.,0.35332632335360004
85.5,0.3683167664321021
86.,0.38934995474621586
86.5,0.4071495213437716
87.,0.4137471378380626
87.5,0.4083610915684895
88.,0.3963013866524333
88.5,0.3837018687271938
89.,0.3735349835114054
89.5,0.3662476701034754
90.,0.3620978557251504
90.5,0.3607920841584664
91.,0.3614019230979293
91.5,0.3642462498621063
92.,0.37031612871872754
92.5,0.3789243354383567
93.,0.38790210409063536
93.5,0.39525155355383224
94.,0.399789365675567
94.5,0.4010399657393853
95.,0.39948614662092036
95.5,0.3973043141472818
96.,0.3968045312970585
96.5,0.3967679648184787
97.,0.39370460814625297
97.5,0.3875451888290402
98.,0.38182560840320257
98.5,0.37896780557294485
99.,0.37898657250384926
99.5,0.38063124886155386
100.,0.38154160858519093
