"t","valor esperado de Haar de la pureza de Choi"
0.,0.9999999999999998
0.5,0.9406404478876174
1.,0.795326714436914
1.5,0.6334230533306914
2.,0.5084738765961531
2.5,0.4340018732336732
3.,0.3955978600040283
3.5,0.37523933349761524
4.,0.3647619617261811
4.5,0.36315233311138057
5.,0.3684784613724657
5.5,0.37529536495635313
6.,0.37821738261161386
6.5,0.3757101878558956
7.,0.36964060849727937
7.5,0.3620661867400876
8.,0.35350566800540434
8.5,0.3440592906233261
9.,0.33481871298568855
9.5,0.3272571231722847
10.,0.3219097002659976
10.5,0.3184599736648466
11.,0.3165511410179884
11.5,0.31586027080509926
12.,0.31583362808437176
12.5,0.315948873675165
13.,0.31623029077559117
13.5,0.3171480647205098
14.,0.3187857132231499
14.5,0.320349335724074
15.,0.3207244534994337
15.5,0.3193098652782929
16.,0.31626787975885323
16.5,0.3122996960349509
17.,0.30828388361046644
17.5,0.3049394562304384
18.,0.30272390965400053
18.5,0.3019353713721326
19.,0.30271604461604795
19.5,0.30488220737948585
20.,0.307774576217099
20.5,0.31046288080421586
21.,0.31232589089955
21.5,0.31325855161544314
22.,0.31320226299557885
22.5,0.31186946317431796
23.,0.3091369891265142
23.5,0.30545595273149
24.,0.30167786330995283
24.5,0.2985169095600789
25.,0.29623926705017545
25.5,0.29478871297555576
26.,0.2940931929118251
26.5,0.2942881733715719
27.,0.2956217999911007
27.5,0.2980343064870521
28.,0.30096114420436704
28.5,0.3036883272073778
29.,0.30571510411871805
29.5,0.30666428496256487
30.,0.3061589127479989
30.5,0.3040822044628322
31.,0.3008867958700558
31.5,0.2975105394465599
32.,0.29494325897713963
32.5,0.2938300430658337
33.,0.2944336670963274
33.5,0.2968008820515991
34.,0.30069509492822954
34.5,0.30529785687207445
35.,0.3091699686632852
35.5,0.31081757768997853
36.,0.3095808071563165
36.5,0.3060297327918979
37.,0.3014938663063823
37.5,0.2973100711225532
38.,0.2944244185714237
38.5,0.29339024860588625
39.,0.2944347906715611
39.5,0.2973575676856427
40.,0.3014026660886747
40.5,0.3052936448605357
41.,0.30759477382642864
41.5,0.3074638636918531
42.,0.30519229155541877
42.5,0.3019035563428354
43.,0.2988687016642624
43.5,0.29707834074078004
44.,0.29697514578101475
44.5,0.29833156090657287
45.,0.3004734403404491
45.5,0.3026244998775127
46.,0.3040477232566745
46.5,0.30419373349254997
47.,0.30307993653132903
47.5,0.3013870698886081
48.,0.2999427531559968
48.5,0.29925091719610586
49.,0.2994198113814059
49.5,0.3001311555542201
50.,0.30076913287033546
50.5,0.30087144867383414
51.,0.30040465939311
51.5,0.2996552705788747
52.,0.29900470709575466
52.5,0.29870541654924043
53.,0.29882977804380995
53.5,0.29949167621412964
54.,0.3009614106814197
54.5,0.30337652343923516
55.,0.3063748506052377
55.5,0.3091262876102612
56.,0.3108045429807358
56.5,0.3110502526610752
57.,0.3099986248742438
57.5,0.3080480164611067
58.,0.30576477117344875
58.5,0.3038646960506476
59.,0.3029635494413192
59.5,0.3032292385024245
60.,0.3043882617797804
60.5,0.3060411593035929
61.,0.3078075210160445
61.5,0.3091860641000049
62.,0.30959878722220097
62.5,0.30880512599896404
63.,0.3071078054327626
63.5,0.3051053927229823
64.,0.30342979321396657
64.5,0.302534369605882
65.,0.30246432337937934
65.5,0.30292633601279306
66.,0.30353859671132943
66.5,0.30385709785868903
67.,0.3034047391102323
67.5,0.3020637273661797
68.,0.3004605222334764
68.5,0.2996063381912675
69.,0.2999967140476713
69.5,0.30128436046492624
70.,0.3026983581360717
70.5,0.30345692342147396
71.,0.30308658332683913
71.5,0.30171452065471094
72.,0.2999628441249762
72.5,0.2986368095592544
73.,0.2985177676782229
73.5,0.2999573994418272
74.,0.3024371655195918
74.5,0.30482113720716814
75.,0.3062847277553662
75.5,0.30689993687527095
76.,0.30716650275130686
76.5,0.3072474520097248
77.,0.3070106175205477
77.5,0.3064720025457225
78.,0.30574116846495974
78.5,0.30491957370833156
79.,0.3043540092966408
79.5,0.304512555777783
80.,0.3054762106675567
80.5,0.30687575285272317
81.,0.30828946677701735
81.5,0.30954896201169224
82.,0.3107170320294164
82.5,0.31181459919625865
83.,0.3126112950377415
83.5,0.3127544382884222
84.,0.3120680396693277
84.5,0.31063040590008484
85.,0.3086572833884502
85.5,0.30643324914114656
86.,0.3041925407015572
86.5,0.30207410303729054
87.,0.300376024416317
87.5,0.2995694069581577
88.,0.29988376210688134
88.5,0.3011592417638296
89.,0.30300375016810593
89.5,0.30486887244885696
90.,0.3063016268526838
90.5,0.3073785814191104
91.,0.30855988414782437
91.5,0.3099470757770395
92.,0.31106489632333767
92.5,0.3114557358298262
93.,0.31114438474823514
93.5,0.310484271565903
94.,0.3097603653191685
94.5,0.309029012576015
95.,0.30829214474362465
95.5,0.30767906098021314
96.,0.30734915434749954
96.5,0.30721256317367096
97.,0.30685711952153666
97.5,0.3059323016504669
98.,0.30461891746165337
98.5,0.3035763464675827
99.,0.3033335329315682
99.5,0.3037309662591712
100.,0.30403710801304334
