"L=11;{hx,hz,J}={1.,2.5,ConstantArray[1.,L-1]};SeedRandom[32371];ψ0E=Table[RandomChainProductState[L-1],3];Superoperator[t,ψ0E[[2]],eigenvalsH,eigenvecsH,L];"
"{1.0000000000015008 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0.}","{0. + 0.*I, 0.9999999999979461 - 9.156844730083423*^-14*I, 0., 0. + 0.*I}","{0. + 0.*I, 0., 0.9999999999979461 + 9.156844730083423*^-14*I, 0. + 0.*I}","{0., 0. + 0.*I, 0. + 0.*I, 0.9999999999943912 + 0.*I}"
"{0.9903063136414676 + 0.*I, 0.02649349153713667 + 0.0938440857307847*I, 0.02649349153713667 - 0.0938440857307847*I, 0.009693583390005235 + 0.*I}","{0.02588137947286649 + 0.09400057818205867*I, 0.8302587638887774 - 0.504378676450868*I, 0.009693421131013059 + 0.0000619327639514064*I, -0.025900978570512632 - 0.09399623676531729*I}","{0.02588137947286649 - 0.09400057818205867*I, 0.009693421131013059 - 0.0000619327639514064*I, 0.8302587638887774 + 0.504378676450868*I, -0.025900978570512632 + 0.09399623676531729*I}","{0.009693686360368235 + 0.*I, -0.02649349153954017 - 0.09384408572975997*I, -0.02649349153954017 + 0.09384408572975997*I, 0.9903064166056668 + 0.*I}"
"{0.9644499648098939 + 0.*I, 0.09303685010228407 + 0.15571682026317318*I, 0.09303685010228407 - 0.15571682026317318*I, 0.035529077515335745 + 0.*I}","{0.08902392529749072 + 0.15791803153162598*I, 0.4270270170199442 - 0.77974027957907*I, 0.035527397034228726 + 0.0008167473374761843*I, -0.08978315354808489 - 0.15754277855761417*I}","{0.08902392529749072 - 0.15791803153162598*I, 0.035527397034228726 - 0.0008167473374761843*I, 0.4270270170199442 + 0.77974027957907*I, -0.08978315354808489 + 0.15754277855761417*I}","{0.03555003519250122 + 0.*I, -0.09303685010416596 - 0.15571682026269323*I, -0.09303685010416596 + 0.15571682026269323*I, 0.9644709224821879 + 0.*I}"
"{0.9300261605995289 + 0.*I, 0.1724856239590256 + 0.17044832447810007*I, 0.1724856239590256 - 0.17044832447810007*I, 0.06962998685691732 + 0.*I}","{0.1632911822191844 + 0.17905139733969577*I, -0.019998041308431858 - 0.7664421029213724*I, 0.06968803175986318 + 0.0027821510268541084*I, -0.1677456414377721 - 0.1752668473356251*I}","{0.1632911822191844 - 0.17905139733969577*I, 0.06968803175986318 - 0.0027821510268541084*I, -0.019998041308431858 + 0.7664421029213724*I, -0.1677456414377721 + 0.1752668473356251*I}","{0.06997383939924134 + 0.*I, -0.17248562395781186 - 0.17044832447816494*I, -0.17248562395781186 + 0.17044832447816494*I, 0.9303700131395111 + 0.*I}"
"{0.895518366741283 + 0.*I, 0.23786499417672868 + 0.14178001846874408*I, 0.23786499417672868 - 0.14178001846874408*I, 0.10236581355278364 + 0.*I}","{0.22591708169920804 + 0.16015748886270398*I, -0.35005852873571475 - 0.5178490653387726*I, 0.1029346862414241 + 0.004545797878880314*I, -0.23690793636691443 - 0.14434821921323357*I}","{0.22591708169920804 - 0.16015748886270398*I, 0.1029346862414241 - 0.004545797878880314*I, -0.35005852873571475 + 0.5178490653387726*I, -0.23690793636691443 + 0.14434821921323357*I}","{0.10448163325568044 + 0.*I, -0.23786499417297724 - 0.1417800184686741*I, -0.23786499417297724 + 0.1417800184686741*I, 0.8976341864451435 + 0.*I}"
"{0.8678085892175385 + 0.*I, 0.27126053039426035 + 0.08744490478519781*I, 0.27126053039426035 - 0.08744490478519781*I, 0.12477677941266885 + 0.*I}","{0.261491653443462 + 0.11382720363299333*I, -0.4638659345694671 - 0.1510991623035608*I, 0.12714666391757862 + 0.0035409067364480275*I, -0.2744991465546453 - 0.07522259079508313*I}","{0.261491653443462 - 0.11382720363299333*I, 0.12714666391757862 - 0.0035409067364480275*I, -0.4638659345694671 + 0.1510991623035608*I, -0.2744991465546453 + 0.07522259079508313*I}","{0.13219141078023505 + 0.*I, -0.2712605303912424 - 0.08744490478558*I, -0.2712605303912424 + 0.08744490478558*I, 0.8752232205847174 + 0.*I}"
"{0.8505187076838083 + 0.*I, 0.2686463000432868 + 0.03211818032962535*I, 0.2686463000432868 - 0.03211818032962535*I, 0.13180574298791642 + 0.*I}","{0.2640937545291773 + 0.05960634135332302*I, -0.3386249704278105 + 0.181117060072557*I, 0.13792071162680372 - 0.0008602789507759197*I, -0.26432589023461395 + 0.0032076160612803245*I}","{0.2640937545291773 - 0.05960634135332302*I, 0.13792071162680372 + 0.0008602789507759197*I, -0.3386249704278105 - 0.181117060072557*I, -0.26432589023461395 - 0.0032076160612803245*I}","{0.1494812923146111 + 0.*I, -0.26864630004354123 - 0.032118180331074365*I, -0.26864630004354123 + 0.032118180331074365*I, 0.8681942570084757 + 0.*I}"
"{0.8430746260405828 + 0.*I, 0.2413331917485558 - 0.0019877448861720104*I, 0.2413331917485558 + 0.0019877448861720104*I, 0.125513197135799 + 0.*I}","{0.24128484842537856 + 0.018422804017741268*I, -0.052572988096595843 + 0.3334723521216794*I, 0.136685978917528 - 0.006167740030609949*I, -0.2130213203791731 + 0.05190305051132428*I}","{0.24128484842537856 - 0.018422804017741268*I, 0.136685978917528 + 0.006167740030609949*I, -0.052572988096595843 - 0.3334723521216794*I, -0.2130213203791731 - 0.05190305051132428*I}","{0.156925373957347 + 0.*I, -0.24133319174849116 + 0.0019877448854507956*I, -0.24133319174849116 - 0.0019877448854507956*I, 0.8744868028606089 + 0.*I}"
"{0.8414858026789488 + 0.*I, 0.211281904294202 - 0.005711934875051811*I, 0.211281904294202 + 0.005711934875051811*I, 0.11465275633349092 + 0.*I}","{0.21291242218613982 + 0.0015563841805233403*I, 0.22853425246283618 + 0.24574476298335318*I, 0.12998968334306366 - 0.009392889100884509*I, -0.1544246943570426 + 0.04781988096369218*I}","{0.21291242218613982 - 0.0015563841805233403*I, 0.12998968334306366 + 0.009392889100884509*I, 0.22853425246283618 - 0.24574476298335318*I, -0.1544246943570426 - 0.04781988096369218*I}","{0.15851419732042982 + 0.*I, -0.21128190429361765 + 0.005711934874870962*I, -0.21128190429361765 - 0.005711934874870962*I, 0.8853472436641703 + 0.*I}"
"{0.841206107947214 + 0.*I, 0.19954749092554297 + 0.01183140048231145*I, 0.19954749092554297 - 0.01183140048231145*I, 0.10909935481098705 + 0.*I}","{0.1995430172778114 + 0.0029234426510273033*I, 0.33882159013844626 - 0.0056249153023500975*I, 0.1251467111010806 - 0.010100932358243296*I, -0.1280818004851409 + 0.00402253735654318*I}","{0.1995430172778114 - 0.0029234426510273033*I, 0.1251467111010806 + 0.010100932358243296*I, 0.33882159013844626 + 0.0056249153023500975*I, -0.1280818004851409 - 0.00402253735654318*I}","{0.15879389205254318 + 0.*I, -0.19954749092602705 - 0.011831400479417182*I, -0.19954749092602705 + 0.011831400479417182*I, 0.8909006451896122 + 0.*I}"
