"hz","J","promedio temporal de 0 a 100 del valor esperado de Haar de la pureza de Choi"
0.30000000000000004,0.5,0.3021840145811111
0.30000000000000004,0.6000000000000001,0.29249904916159325
0.30000000000000004,0.7000000000000001,0.2865210390655021
0.30000000000000004,0.8,0.28294553165051567
0.30000000000000004,0.9,0.28055774255220817
0.30000000000000004,1.,0.2788775651306752
0.30000000000000004,1.1,0.2779931865373951
0.30000000000000004,1.2000000000000002,0.27778368873360376
0.30000000000000004,1.3,0.27909361028457325
0.30000000000000004,1.4000000000000001,0.28228958395358184
0.30000000000000004,1.5,0.28818758406689404
0.30000000000000004,1.6,0.2977261936711804
0.30000000000000004,1.7000000000000002,0.3067911071361815
0.30000000000000004,1.8,0.31775335491549855
0.30000000000000004,1.9000000000000001,0.33653750624996315
0.30000000000000004,2.,0.35756466774349754
0.30000000000000004,2.1,0.3866905327001674
0.30000000000000004,2.2,0.40445205446800253
0.30000000000000004,2.3000000000000003,0.4221799102548912
0.30000000000000004,2.4000000000000004,0.43562767388275286
0.30000000000000004,2.5,0.4471376524254726
0.30000000000000004,2.6,0.45499804385798165
0.30000000000000004,2.7,0.4607527851408454
0.30000000000000004,2.8,0.4659894105521181
0.30000000000000004,2.9,0.47022979812438337
0.30000000000000004,3.,0.4737991657039813
0.4,0.,0.9999999999999999
0.4,0.1,0.3804230173672645
0.4,0.2,0.33770579028379194
0.4,0.30000000000000004,0.3188018601005422
0.4,0.4,0.307782800563009
0.4,0.5,0.2977408807142597
0.4,0.6000000000000001,0.2906429341197486
0.4,0.7000000000000001,0.286073329468512
0.4,0.8,0.28262377492866914
0.4,0.9,0.2802064491505172
0.4,1.,0.2786802498497654
0.4,1.1,0.2781038678817398
0.4,1.2000000000000002,0.27797802081862155
0.4,1.3,0.27897552175243395
0.4,1.4000000000000001,0.2808746995568711
0.4,1.5,0.2866800310123151
0.4,1.6,0.2924702846606562
0.4,1.7000000000000002,0.29723980911881087
0.4,1.8,0.30620387514180974
0.4,1.9000000000000001,0.32166804551513367
0.4,2.,0.3387967877331951
0.4,2.1,0.36070041530114905
0.4,2.2,0.3915010344586576
0.4,2.3000000000000003,0.406859406143991
0.4,2.4000000000000004,0.42438134687054685
0.4,2.5,0.4404425523381878
0.4,2.6,0.44309683297624164
0.4,2.7,0.45832964354088745
0.4,2.8,0.465009584683592
0.4,2.9,0.46949797829130563
0.4,3.,0.47305448508636483
0.5,0.,1.
0.5,0.1,0.37656311941361936
0.5,0.2,0.3324061322587405
0.5,0.30000000000000004,0.31494106741652017
0.5,0.4,0.3049482889851053
0.5,0.5,0.2972220256397412
0.5,0.6000000000000001,0.29041488334418436
0.5,0.7000000000000001,0.2860858224863668
0.5,0.8,0.28329157492321594
0.5,0.9,0.28145179046640606
0.5,1.,0.2794809248999714
0.5,1.1,0.278997057229768
0.5,1.2000000000000002,0.27877237148275386
0.5,1.3,0.2795519389836183
0.5,1.4000000000000001,0.2811925667744634
0.5,1.5,0.28358630175872485
0.5,1.6,0.28737361215370694
0.5,1.7000000000000002,0.29243743951146384
0.5,1.8,0.29797563619166406
0.5,1.9000000000000001,0.3084601346420569
0.5,2.,0.31685102473427756
0.5,2.1,0.3375210296373475
0.5,2.2,0.36088778711003744
0.5,2.3000000000000003,0.3738698037869456
0.5,2.4000000000000004,0.39787076838194163
0.5,2.5,0.41840784984923696
0.5,2.6,0.43988028459511413
0.5,2.7,0.4513730013142885
0.5,2.8,0.4536203060711536
0.5,2.9,0.4648946279942423
0.5,3.,0.4738083773595377
0.6000000000000001,0.,1.0000000000000002
0.6000000000000001,0.1,0.3899148540667754
0.6000000000000001,0.2,0.33614988589085637
0.6000000000000001,0.30000000000000004,0.31656790570918175
0.6000000000000001,0.4,0.30619693293948663
0.6000000000000001,0.5,0.29804764440025416
0.6000000000000001,0.6000000000000001,0.2921377935193511
0.6000000000000001,0.7000000000000001,0.2876772447993802
0.6000000000000001,0.8,0.28485907269118144
0.6000000000000001,0.9,0.2833387634944638
0.6000000000000001,1.,0.2812154591603858
0.6000000000000001,1.1,0.28005758748855475
0.6000000000000001,1.2000000000000002,0.2796842270029825
0.6000000000000001,1.3,0.2805263819035447
0.6000000000000001,1.4000000000000001,0.2818921040129555
0.6000000000000001,1.5,0.2832255163893451
0.6000000000000001,1.6,0.285910636370218
0.6000000000000001,1.7000000000000002,0.29184316320379033
0.6000000000000001,1.8,0.2949991453100753
0.6000000000000001,1.9000000000000001,0.30212861428874693
0.6000000000000001,2.,0.31359233121635754
0.6000000000000001,2.1,0.32588800172976085
0.6000000000000001,2.2,0.34370005589029295
0.6000000000000001,2.3000000000000003,0.35005625744486646
0.6000000000000001,2.4000000000000004,0.37055360690704503
0.6000000000000001,2.5,0.39472525758357124
0.6000000000000001,2.6,0.4037796441234176
0.6000000000000001,2.7,0.4226515326449678
0.6000000000000001,2.8,0.43877923047641765
0.6000000000000001,2.9,0.4481953895015569
0.6000000000000001,3.,0.4622189164045766
0.7000000000000001,0.,1.
0.7000000000000001,0.1,0.40533947118379376
0.7000000000000001,0.2,0.3436148648505609
0.7000000000000001,0.30000000000000004,0.3189127369257791
0.7000000000000001,0.4,0.3075738995110546
0.7000000000000001,0.5,0.3008048245671605
0.7000000000000001,0.6000000000000001,0.2946443911141372
0.7000000000000001,0.7000000000000001,0.29053515618843384
0.7000000000000001,0.8,0.28709679541666594
0.7000000000000001,0.9,0.28572302744642597
0.7000000000000001,1.,0.2834502442854018
0.7000000000000001,1.1,0.28239688918487654
0.7000000000000001,1.2000000000000002,0.2827737864697841
0.7000000000000001,1.3,0.28448822796912626
0.7000000000000001,1.4000000000000001,0.2856127922802414
0.7000000000000001,1.5,0.28655540513601674
0.7000000000000001,1.6,0.28761801357089206
0.7000000000000001,1.7000000000000002,0.29015373391537697
0.7000000000000001,1.8,0.2948253725482956
0.7000000000000001,1.9000000000000001,0.3006456789109729
0.7000000000000001,2.,0.30739797070440905
0.7000000000000001,2.1,0.3160497868148728
0.7000000000000001,2.2,0.3302587463966087
0.7000000000000001,2.3000000000000003,0.3531304047121813
0.7000000000000001,2.4000000000000004,0.37081945916667575
0.7000000000000001,2.5,0.3892027357689125
0.7000000000000001,2.6,0.3888576484390852
0.7000000000000001,2.7,0.3925920188826867
