"t","valor esperado de Haar de la pureza de Choi"
0,0.9999999999999998
1,0.6060049145894609
2,0.5004836836970866
3,0.439325625908794
4,0.4469571129990647
5,0.4274900086825737
6,0.408449529758786
7,0.3868603367013571
8,0.38913242608253706
9,0.3954846301036187
10,0.38202274103088907
11,0.3896716067712912
12,0.38355211617991114
13,0.4044480984547679
14,0.4058860259535594
15,0.40458042106198006
16,0.3879641957389931
17,0.3979610190462388
18,0.4121468924516227
19,0.41195436626579907
20,0.38744785468754483
21,0.3817019446514661
22,0.39737375576187217
23,0.39872172932427635
24,0.38612047882607714
25,0.3942561327231269
26,0.3891292285943379
27,0.3947981847878983
28,0.3968590589190557
29,0.38472737808427726
30,0.3884391685519149
31,0.38594317675208695
32,0.3974900372492257
33,0.39391355918802295
34,0.39490319147149655
35,0.3826543930470262
36,0.4191073661823019
37,0.3996094925916436
38,0.39011296400182016
39,0.39943900712303687
40,0.41013542203788633
41,0.4358821709627274
42,0.40149597077445837
43,0.40296870464840273
44,0.39949888914257126
45,0.4092041320373784
46,0.39595116969719046
47,0.40194386951626104
48,0.3845468276765133
49,0.382086156796678
50,0.3837075720812647
