"t","valor esperado de Haar de la pureza de Choi"
0,0.9999999999999996
1,0.5796117239965886
2,0.3482100253166494
3,0.3213438958916085
4,0.31263921175254655
5,0.3950666857193262
6,0.5913713885709345
7,0.5321101707157216
8,0.4196620165558127
9,0.38512507847381616
10,0.36945823299984454
11,0.49886930376144323
12,0.5199631566574691
13,0.40330961740843196
14,0.4213868044845615
15,0.47248687376366866
16,0.46049606886103667
17,0.4581654318660699
18,0.5566819508439572
19,0.45806040080707916
20,0.3730621304400521
21,0.357931539926675
22,0.4231705871100887
23,0.39152719140752584
24,0.4183654590328854
25,0.5720808106553785
26,0.5707051622431933
27,0.5555066024444921
28,0.45343375133716324
29,0.3765583877017453
30,0.334112697320994
31,0.3665070627070003
32,0.4131219553742112
33,0.5829957956811294
34,0.6370722161445548
35,0.39255988715140755
36,0.3526636827399551
37,0.3826092390615754
38,0.34024068225128734
39,0.4616271215636262
40,0.7129426575154332
41,0.575774577974925
42,0.4156623521330932
43,0.4046259770487628
44,0.3921966293380727
45,0.483645916686935
46,0.478128308596815
47,0.41318945682881475
48,0.36314874397857233
49,0.3509505264440191
50,0.3866152328302665
