0.,0.9999999999999998
0.5,0.9478235645334354
1.,0.816770869837394
1.5,0.6627967452121752
2.,0.5337791740000881
2.5,0.4493634413360633
3.,0.405813215983586
3.5,0.38874963414271013
4.,0.38219108442491134
4.5,0.37440732397567755
5.,0.3616397336319798
5.5,0.3471616337818092
6.,0.3359415421640479
6.5,0.33005380043764143
7.,0.32845900158090957
7.5,0.3292298469044205
8.,0.33074270304272685
8.5,0.3314948593752336
9.,0.3302658589671752
9.5,0.32691518420459126
10.,0.32250792511092885
10.5,0.3183443038803646
11.,0.3150971852775045
11.5,0.3129610621989255
12.,0.3121036742459892
12.5,0.3124517565988234
13.,0.3132295448414319
13.5,0.3132565846521949
14.,0.3118521575796596
14.5,0.30927054833235273
15.,0.3063154175047996
15.5,0.3038174577251033
16.,0.3024392898984351
16.5,0.3025278392372637
17.,0.3038440757891502
17.5,0.3055423122517893
18.,0.30660990942062405
18.5,0.3063944443445479
19.,0.3048011175844957
19.5,0.30216072032464947
20.,0.2989939014784183
20.5,0.295815398279433
21.,0.29300406218044106
21.5,0.2907459465832567
22.,0.2890575278467923
22.5,0.2878559787645785
23.,0.2870251091555544
23.5,0.28647420944327195
24.,0.2862157836529331
24.5,0.28639612692503047
25.,0.28714308003600264
25.5,0.28828867823939613
26.,0.2893052935602644
26.5,0.2896603578695263
27.,0.2892637203654429
27.5,0.288506316800097
28.,0.2879004416570427
28.5,0.2877579928102494
29.,0.2881125879741072
29.5,0.28875546634231264
30.,0.2893243737242702
30.5,0.28950790891690226
31.,0.2892641429278703
31.5,0.2888094010849446
32.,0.2883481485712964
32.5,0.2878629148881611
33.,0.28725425613375977
33.5,0.28662730500455436
34.,0.28623870428810205
34.5,0.2861095906117204
35.,0.2859099389685388
35.5,0.28538726862127284
36.,0.2847552087071743
36.5,0.28446623611958033
37.,0.2847322472983983
37.5,0.2854864046951854
38.,0.286664307131017
38.5,0.2881869279150001
39.,0.2896986963286049
39.5,0.29065932707835124
40.,0.290783170707825
40.5,0.29018749466372423
41.,0.2891198872147023
41.5,0.28782435390966127
42.,0.28668691738980134
42.5,0.2861665740185583
43.,0.28643475967221255
43.5,0.28722686701949196
44.,0.2880762983574475
44.5,0.2885901591328485
45.,0.28854720280149565
45.5,0.2879289154681727
46.,0.2869620755759556
46.5,0.28604615351666146
47.,0.28551336881840994
47.5,0.28543164317655495
48.,0.28565028366762774
48.5,0.2859951000326492
49.,0.2863925003798369
49.5,0.286844695916337
50.,0.2873168133091878
50.5,0.2876675709957415
51.,0.28772643366050393
51.5,0.28743229981756124
52.,0.286869742533003
52.5,0.28620156423672205
53.,0.2855948948253172
53.5,0.2851847509681791
54.,0.2851024596764331
54.5,0.2855226098651974
55.,0.28657015725921137
55.5,0.2881094914867307
56.,0.2897102522238709
56.5,0.29092173616925465
57.,0.29156263040479236
57.5,0.291699607842006
58.,0.291429356586126
58.5,0.2908038162368203
59.,0.28991468369029516
59.5,0.28889443113489
60.,0.28781481143412024
60.5,0.2867086084330422
61.,0.2857421634939807
61.5,0.2852353613444486
62.,0.2853976810852895
62.5,0.28611756648683295
63.,0.28707825715397606
63.5,0.28799229497979556
64.,0.2886413043541003
64.5,0.2887591939899145
65.,0.28808959787051547
65.5,0.28672411839445044
66.,0.2852820395288034
66.5,0.28450829541641276
67.,0.2846444232227209
67.5,0.285345712144841
68.,0.28621122796416987
68.5,0.28715088291659163
69.,0.28813124317136657
69.5,0.28881597920215224
70.,0.28872758676633625
70.5,0.28772262639930146
71.,0.2861498852734724
71.5,0.2845528594831561
72.,0.2833027142901585
72.5,0.2825014757202192
73.,0.28215964860969567
73.5,0.2823685361937146
74.,0.28320131144216865
74.5,0.2844942522369658
75.,0.2859052385745173
75.5,0.2872329805456525
76.,0.288551668552748
76.5,0.2899789282338449
77.,0.2913921986463362
77.5,0.29242735659503344
78.,0.29273829760947323
78.5,0.2922471101595359
79.,0.2911860413376196
79.5,0.2899717194542467
80.,0.2890402225563066
80.5,0.28867645245106804
81.,0.28886544231097067
81.5,0.2892948512071469
82.,0.2895804547528913
82.5,0.289544688152479
83.,0.28926920624508357
83.5,0.2888798463321919
84.,0.288352378401477
84.5,0.2876070512109101
85.,0.28676672964246175
85.5,0.28618495863241156
86.,0.28613561992545666
86.5,0.2865436527875508
87.,0.28709695574980654
87.5,0.28759710661995064
88.,0.28814228037674194
88.5,0.28895446647946427
89.,0.2900769249373344
89.5,0.29126643811307157
90.,0.292138950462284
90.5,0.292397324784877
91.,0.2919576742483277
91.5,0.29094389173658003
92.,0.2896247377087835
92.5,0.2882930151034068
93.,0.28713014941313475
93.5,0.28622732542057217
94.,0.28570937791394446
94.5,0.28568815436548806
95.,0.28608825349447337
95.5,0.2866547225937055
96.,0.2871681341809343
96.5,0.2875943225679427
97.,0.28799920400565304
97.5,0.28837563454448323
98.,0.28864029211641634
98.5,0.2887519871746248
99.,0.288701693895272
99.5,0.2884282839153903
100.,0.287898282827035
