0.,0.9999999999999998
0.5,0.9759729312004205
1.,0.9102311547672518
1.5,0.8194728132219721
2.,0.72489251519907
2.5,0.645425004043337
3.,0.5928085726787223
3.5,0.5699199287622398
4.,0.5721595656571391
4.5,0.590540595492631
5.,0.6149553614275224
5.5,0.6366252688522038
6.,0.6494511586908996
6.5,0.6504624400916567
7.,0.6396949588185767
7.5,0.61971717726004
8.,0.5948595698435815
8.5,0.5701461679109883
9.,0.5500415179800411
9.5,0.5373244238294981
10.,0.5324954858869386
10.5,0.533981375042993
11.,0.5390541615472416
11.5,0.5450398537393661
12.,0.5502646576187322
12.5,0.5543586660542447
13.,0.557890102109849
13.5,0.5616193167584277
14.,0.5657772962212404
14.5,0.56968258455345
15.,0.5718246189705548
15.5,0.5703683184015533
16.,0.5639086276989524
16.5,0.5522168075051769
17.,0.5366857104889111
17.5,0.520241316104098
18.,0.5066620816211223
18.5,0.4994855685854101
19.,0.5008732977532578
19.5,0.5108465531361361
20.,0.5271708763115005
20.5,0.5459230205343798
21.,0.5625381383362575
21.5,0.5730022818853788
22.,0.5748555819547232
22.5,0.5677714781391503
23.,0.5536143480160785
23.5,0.5359981251435776
24.,0.5194513122424994
24.5,0.5083500221232617
25.,0.5058291364385796
25.5,0.5129217474555523
26.,0.5281783652765565
26.5,0.5479379659714004
27.,0.5672492710106478
27.5,0.5812189593850127
28.,0.5863875241857439
28.5,0.5816904633996212
29.,0.568683007145044
29.5,0.5509524345611021
30.,0.5329244887019391
30.5,0.5184812230587017
31.,0.5098613670362044
31.5,0.5071909155902203
32.,0.5087480205092498
32.5,0.5118035248835655
33.,0.5136925091874147
33.5,0.5127213651037565
34.,0.5086092554621459
34.5,0.5023621775391811
35.,0.49570014969335396
35.5,0.4903104016081588
36.,0.4872249711786459
36.5,0.48652817837933754
37.,0.4874486372784121
37.5,0.4887528184303359
38.,0.4892778592240248
38.5,0.48842709559691017
39.,0.48648100841895897
39.5,0.48462339564098633
40.,0.4846405588332542
40.5,0.4883313590889409
41.,0.49677237865713686
41.5,0.5096851184040648
42.,0.5251868318791367
42.5,0.5401136374143971
43.,0.5508869751522316
43.5,0.5546440031180644
44.,0.5502050021949036
44.5,0.5384964028797521
45.,0.5222698142476938
45.5,0.5052444644358677
46.,0.4910146962746407
46.5,0.48211339709469236
47.,0.4795032468970998
47.5,0.4825618811829305
48.,0.48944979747848155
48.5,0.4976798695357769
49.,0.5047410470252344
49.5,0.5086922687823683
50.,0.5086573726614193
50.5,0.5051066971539584
51.,0.49977732665314234
51.5,0.49515036574879234
52.,0.4935835413546238
52.5,0.4963964969972144
53.,0.503288513028355
53.5,0.5123613906557156
54.,0.5207665534451354
54.5,0.525722478057711
55.,0.5254928126802223
55.5,0.5199501939208399
56.,0.5105485788814532
56.5,0.49977796001021524
57.,0.4903550346575881
57.5,0.4844453566229068
58.,0.4831342632966087
58.5,0.48623657590900354
59.,0.4924294158783832
59.5,0.49963835908779364
60.,0.5055877635335069
60.5,0.5084067132727436
61.,0.5071502260497405
61.5,0.5020783761433256
62.,0.49457695668075335
62.5,0.4867157787383434
63.,0.4805833691011332
63.5,0.4776345686795247
64.,0.4782827157157715
64.5,0.48186090919981756
65.,0.48692533811381644
65.5,0.49175549441856187
66.,0.4948692002822924
66.5,0.4954079529683692
67.,0.4933164732502362
67.5,0.4893005718265633
68.,0.4845897952311304
68.5,0.4805659693771758
69.,0.4783522109491637
69.5,0.4784797242956808
70.,0.48074248138508624
70.5,0.48430004896388557
71.,0.4880041046748571
71.5,0.4908344427118795
72.,0.4922762420941167
72.5,0.4924843393388733
73.,0.4921656542891698
73.5,0.4922322581537661
74.,0.49337460592873184
74.5,0.49572947658499605
75.,0.49876686880570537
75.5,0.5014313249662782
76.,0.5024884670393359
76.5,0.5009682665824052
77.,0.4965659742096771
77.5,0.4898629468518335
78.,0.4822718825099003
78.5,0.4756950417672354
79.,0.47198626774524544
79.5,0.47238438365496743
80.,0.4771004091759021
80.5,0.4851898775073891
81.,0.4947516733595516
81.5,0.5034027112621567
82.,0.5089087248128036
82.5,0.5098140606440846
83.,0.5059058885496366
83.5,0.4983700391933641
84.,0.4895543510554322
84.5,0.48235698682824635
85.,0.4793842992756239
85.5,0.4821273877497409
86.,0.4904331805640637
86.5,0.5024680473622782
87.,0.5152098577455422
87.5,0.5253177985171111
88.,0.5300932731919766
88.5,0.528217820255931
89.,0.5200462568149086
89.5,0.5074015112556673
90.,0.4929870558126818
90.5,0.4796372345107905
91.,0.469637206620749
91.5,0.46427895859554486
92.,0.4637214386088838
92.5,0.4671336439499151
93.,0.4730391213299777
93.5,0.47974793357053197
94.,0.4857550782754827
94.5,0.49000723872297086
95.,0.4919923503339291
95.5,0.49167102792778195
96.,0.4893176948895042
96.5,0.48535348716767157
97.,0.48023250255739414
97.5,0.47440274315316655
98.,0.46832447044468456
98.5,0.46250838062044686
99.,0.4575371962229704
99.5,0.4540479884096492
100.,0.45266818781989676
