"t","valor esperado de Haar de la pureza de Choi"
0,0.9999999999999994
0.5,0.7867688374520354
1,0.5820752951509989
1.5,0.42252200683546154
2,0.4033778868306492
2.5,0.4122879903366523
3,0.4280561727381288
3.5,0.4392212529912307
4,0.46709735455333823
4.5,0.48937931184815747
5,0.48932802930881447
5.5,0.47318896320189485
6,0.4869701199664054
6.5,0.47590374441667277
7,0.4671788733733242
7.5,0.43842036162104203
8,0.44100233092227586
8.5,0.46502234092778905
9,0.4758590727822465
9.5,0.45193354328417873
10,0.42296118934972804
10.5,0.4164112925981641
11,0.4246795318184167
11.5,0.43504162868671903
12,0.43062541952490396
12.5,0.40960738142477143
13,0.4057690672928258
13.5,0.4196116498518399
14,0.4446995185057707
14.5,0.4951632452505924
15,0.5874270035386802
15.5,0.5916858030968166
16,0.5140581321957018
16.5,0.4353875755802296
17,0.41537458101139657
17.5,0.42311573402479485
18,0.44722571597270777
18.5,0.44771055673881055
19,0.42901259238503076
19.5,0.430847761043825
20,0.44580744275214323
20.5,0.4576022603918004
21,0.45095591517054545
21.5,0.4487949903547467
22,0.43035011555121966
22.5,0.4263783327465489
23,0.4320071400674231
23.5,0.497315495063435
24,0.6045175868570416
24.5,0.6658037924581847
25,0.5616191133217817
25.5,0.4568022375037485
26,0.4086819150354041
26.5,0.4290739909262005
27,0.47008050598927
27.5,0.43615312964840647
28,0.42261409858858645
28.5,0.44194073290258395
29,0.49123239995732815
29.5,0.48626434314462647
30,0.48714777266935216
30.5,0.4543058430837823
31,0.435326682851979
31.5,0.43630206502596613
32,0.4477181771666692
32.5,0.48012191697991863
33,0.4979818521381556
33.5,0.4832673758571704
34,0.4522491674513372
34.5,0.42151171854312264
35,0.41126038755112654
35.5,0.4374928538038202
36,0.4638968777786363
36.5,0.47649339576964483
37,0.46018612355945865
37.5,0.4538686254339832
38,0.4425449188584045
38.5,0.46541764020538656
39,0.531153533722065
39.5,0.6464553817352581
40,0.6376234788427115
40.5,0.5545101927586096
41,0.4581876451929848
41.5,0.42573902327019764
42,0.423009998086297
42.5,0.437799771954559
43,0.4183247112818199
43.5,0.4165760407519041
44,0.4530560676013329
44.5,0.48049852794435116
45,0.49303374431645275
45.5,0.4818182611651271
46,0.4630800276226431
46.5,0.442638600043944
47,0.42166473599212007
47.5,0.42264626754715284
48,0.43762805446270625
48.5,0.4719380087938956
49,0.4601586429568666
49.5,0.4343202006461455
50,0.38925553787678974
50.5,0.4053008796210623
51,0.46064920147399935
51.5,0.5059522430059848
52,0.43140906038989457
52.5,0.40400558383963003
53,0.412036091227521
53.5,0.4607663252337479
54,0.4767551815377172
54.5,0.4971826037958505
55,0.4698307595479779
55.5,0.4568270454926772
56,0.44823680710981517
56.5,0.44033107386034565
57,0.44772146455046125
57.5,0.4549420099650927
58,0.4565864917057051
58.5,0.4597713566570735
59,0.43810864986191567
59.5,0.45021174083712173
60,0.47853067812755373
60.5,0.4927669518606359
61,0.4891551085431049
61.5,0.4644043927044271
62,0.4458544852500779
62.5,0.45024566551832523
63,0.45829032101245576
63.5,0.46477122585393915
64,0.47481207117250346
64.5,0.49991059197829496
65,0.4723702758151709
65.5,0.42804834595769403
66,0.4212549011258232
66.5,0.46448074506959447
67,0.44985860057198535
67.5,0.4127711704617195
68,0.3990879705859238
68.5,0.4475879058620393
69,0.4860838781925908
69.5,0.5141998184246859
70,0.48009083689304377
70.5,0.4321418512845253
71,0.4163522785721061
71.5,0.4192521531566256
72,0.4319391685333769
72.5,0.43958620026679296
73,0.44319393284644637
73.5,0.44242172094014587
74,0.43492879910945625
74.5,0.4231308914030403
75,0.42497432476907404
75.5,0.46440799494493734
76,0.4675463958624835
76.5,0.4454228294115247
77,0.4214186634433774
77.5,0.4258880082547728
78,0.4592494166382656
78.5,0.4770281311765958
79,0.4317312140383105
79.5,0.4113731794509036
80,0.4269784110992485
80.5,0.4646038844145363
81,0.4641797704780418
81.5,0.47828114702468416
82,0.44270365377803267
82.5,0.43273923637541123
83,0.43494699615986665
83.5,0.44069093763229966
84,0.4478825055299791
84.5,0.44959431525054216
85,0.45259424965066536
85.5,0.46174844948905325
86,0.4560349484109322
86.5,0.44793364409819997
87,0.46900927264242315
87.5,0.4665985571809205
88,0.4685997805491433
88.5,0.4456689132150554
89,0.4574547458824545
89.5,0.43856192882915257
90,0.4399068331541341
90.5,0.4477502735692187
91,0.4720772146716643
91.5,0.4487901884767444
92,0.41152383276873894
92.5,0.39811441222063804
93,0.4315383064088472
93.5,0.4642308328432373
94,0.46770565448733126
94.5,0.42621032803543596
95,0.40810527583261763
95.5,0.4190314674794124
96,0.432614326965203
96.5,0.4587143922479322
97,0.45155096376524806
97.5,0.4380676225918675
98,0.4260046461255246
98.5,0.4248755647937682
99,0.42536394455707605
99.5,0.4402201825345141
100,0.4590867797366469
