"t","valor esperado de Haar de la pureza de Choi"
0,0.9999999999999999
0.5,0.7868223405052016
1,0.5808648265240357
1.5,0.42033640950640994
2,0.41007127710069213
2.5,0.41875476921406674
3,0.4593042649354293
3.5,0.5915545259384181
4,0.7045685527289409
4.5,0.7072101995182625
5,0.6236429937339896
5.5,0.5210373665553253
6,0.517845550990031
6.5,0.5662045684398279
7,0.684858038656836
7.5,0.6615174217398871
8,0.5641842586755903
8.5,0.47016163077644935
9,0.45199589803338547
9.5,0.4474664560252978
10,0.4505520152854651
10.5,0.5768708777103343
11,0.7694272805206199
11.5,0.9128101560682669
12,0.7747869267617629
12.5,0.6050429995871992
13,0.4596891067664673
13.5,0.4136823670028726
14,0.4186975396149557
14.5,0.449352273760675
15,0.5406279167258203
15.5,0.6749537685604059
16,0.737725922249622
16.5,0.7567493603733888
17,0.5891563969605562
17.5,0.5441355009118795
18,0.5166887593042387
18.5,0.5883407530166397
19,0.5631002149227111
19.5,0.5289475020437058
20,0.5323468372428172
20.5,0.5367629842367262
21,0.5100106673964976
21.5,0.4895070771239052
22,0.522927357299314
22.5,0.6770062679599158
23,0.777797076846201
23.5,0.8178621378043252
24,0.6723940975479965
24.5,0.5139139568344457
25,0.4121478875512281
25.5,0.40084736845876034
26,0.41050946049149944
26.5,0.47239262713820357
27,0.6556662738462471
27.5,0.8414443858284169
28,0.8833498612444102
28.5,0.6512409229117816
29,0.5184699257343188
29.5,0.4549489118415977
30,0.48328156284944024
30.5,0.5006185766060658
31,0.5383332696789155
31.5,0.6017717793772148
32,0.6056643101846669
32.5,0.5441436562994385
33,0.5024368795978483
33.5,0.4756848466127416
34,0.6017095276665987
34.5,0.7259748987119178
35,0.8528359650991107
35.5,0.6936568838383455
36,0.5126160313893271
36.5,0.4046563815063373
37,0.39413572167395805
37.5,0.39252641310902237
38,0.469555299990317
38.5,0.6609047358267627
39,0.9127121047794801
39.5,0.8817051118484553
40,0.6872871497223334
40.5,0.5011204673240943
41,0.4411827583965141
41.5,0.44408668349930785
42,0.4803227889297156
42.5,0.5393765721300391
43,0.593361101594848
43.5,0.6229992205443605
44,0.5963453207636433
44.5,0.5578544023031591
45,0.5065594745294799
45.5,0.5771740596205224
46,0.6940284978030786
46.5,0.7650318199270522
47,0.6439834532733653
47.5,0.5074240983116147
48,0.44542790894245676
48.5,0.4308091274683813
49,0.42171477558035725
49.5,0.48896306787603305
50,0.6200025284240804
50.5,0.844585928266679
51,0.8376294936086031
51.5,0.7656866259059952
52,0.5569563853434804
52.5,0.4647345608025101
53,0.43015886778933965
53.5,0.444616503564125
54,0.47900099314522643
54.5,0.542751167413213
55,0.6494800488280249
55.5,0.7325494156729494
56,0.6533899560124626
56.5,0.5650972158390889
57,0.5257255158242012
57.5,0.6015979305200035
58,0.6216669772087887
58.5,0.6027455125614624
59,0.5561568488539707
59.5,0.5174721104653043
60,0.4796708011677393
60.5,0.4462899182217955
61,0.4633650881049762
61.5,0.5475717490543364
62,0.7345145321801057
62.5,0.8719749601865981
63,0.8568244822281885
63.5,0.6191185881598809
64,0.4549075991833313
64.5,0.3989274995250073
65,0.40082148024593545
65.5,0.4157503052640549
66,0.5340632222281542
66.5,0.7138505748321147
67,0.8640680137835063
67.5,0.7061205100812855
68,0.5799730674952787
68.5,0.469877312432482
69,0.5114239029614862
69.5,0.5476175769442283
70,0.5933907812925285
70.5,0.600355084192228
71,0.5451198878461765
71.5,0.503104773866708
72,0.4698503768949461
72.5,0.44610787275310043
73,0.5304268101244748
73.5,0.6838303888298711
74,0.9121204121325764
74.5,0.8382895658499623
75,0.6233376234440766
75.5,0.4394508316276605
76,0.394179796313778
76.5,0.3929070121765634
77,0.41183067725964795
77.5,0.5474800672560063
78,0.7354397876327216
78.5,0.8643678321275091
79,0.7439237329702005
79.5,0.6130616727424161
80,0.4859634722251713
80.5,0.48226582116813405
81,0.5213104868020803
81.5,0.5534467060292304
82,0.5600715888861778
82.5,0.5392446832561946
83,0.5455607750535598
83.5,0.5537763623814188
84,0.49322939656581827
84.5,0.5555323655491718
85,0.63651101525888
85.5,0.8196109335609265
86,0.7433866044486188
86.5,0.6235451370820011
87,0.4886129882035211
87.5,0.42941042659770523
88,0.41627260462356624
88.5,0.42428623277466526
89,0.5062302388054476
89.5,0.6761311480945766
90,0.8067292321906515
90.5,0.8572793498074934
91,0.6991741912253141
91.5,0.5423950169942993
92,0.45429732361625025
92.5,0.4675732050125423
93,0.4731713656783908
93.5,0.4875871220347157
94,0.564752773899141
94.5,0.6485666453793976
95,0.6665157412091793
95.5,0.5536934545457844
96,0.5317522721163358
96.5,0.5584351842301671
97,0.6622561518725718
97.5,0.695061519161102
98,0.6592588678127049
98.5,0.5605187387991913
99,0.45427257564071527
99.5,0.42336930854657884
100,0.41676838987636317
