hz,J,promedio temporal de 0 a 100 del valor esperado de Haar de la pureza de Choin0.,1.,0.579716
0.3,1.,0.458341
0.6,1.,0.458924
0.9,1.,0.463005
1.2,1.,0.475993
1.5,1.,0.491166
1.8,1.,0.493604
2.1,1.,0.525837
2.4,1.,0.546105
2.7,1.,0.594327
3.,1.,0.648326
