"t","valor esperado de Haar de la pureza de Choi"
0,0.9999999999999998
0.5,0.7859739598061908
1,0.5982796737661261
1.5,0.48009106863845463
2,0.4457591838794144
2.5,0.4519801062677148
3,0.49391660067879095
3.5,0.5566766280135858
4,0.691140043402443
4.5,0.6640795815751642
5,0.538460479726363
5.5,0.4614495690441982
6,0.44150130738132093
6.5,0.4344212583969326
7,0.4492760815653804
7.5,0.4691674230483194
8,0.47246714797973643
8.5,0.45930657652584583
9,0.4410375646233731
9.5,0.4445675012795758
10,0.45901153879308126
10.5,0.43885579907636507
11,0.42333274520712355
11.5,0.4326096686406564
12,0.44319396159867747
12.5,0.41077847548847984
13,0.40660524871202497
13.5,0.43302694372173695
14,0.47859326681894104
14.5,0.48667247431997845
15,0.49980387136095034
15.5,0.5150844065863758
16,0.533639942755545
16.5,0.49674085181251326
17,0.45386739272443977
17.5,0.4431973540418298
18,0.4577194840616121
18.5,0.4567971337549138
19,0.4605250524978515
19.5,0.4835970174582319
20,0.47514531014186945
20.5,0.45502122960898844
21,0.42915118227630894
21.5,0.41150120521231776
22,0.4121316173367761
22.5,0.40965260956244226
23,0.40884806212422253
23.5,0.44126834447323166
24,0.44882834889618767
24.5,0.4046837450043439
25,0.40669284767541936
25.5,0.4257138109993809
26,0.44831375927290024
26.5,0.4433889206264088
27,0.42422563875188884
27.5,0.4341751647933827
28,0.4725829089433323
28.5,0.432960986616416
29,0.4135001337722103
29.5,0.4315958364992056
30,0.4804988670260396
30.5,0.5087650221428011
31,0.5277022108065876
31.5,0.5218456558672158
32,0.5506956003895621
32.5,0.539952240005893
33,0.5033329991119594
33.5,0.49952039168101997
34,0.5260255186219596
34.5,0.5288251176997809
35,0.5675772473469607
35.5,0.5653954761228147
36,0.5411961805403793
36.5,0.5135367201141501
37,0.48360474934072306
37.5,0.4831812325342508
38,0.509192447328367
38.5,0.5037780572169219
39,0.5080279006744158
39.5,0.5353887436588518
40,0.5443488432693745
40.5,0.48896729804675565
41,0.438657192754328
41.5,0.42278901535495783
42,0.44052645916036054
42.5,0.4587867511547945
43,0.45324595980190496
43.5,0.4714262725073737
44,0.4961539546146714
44.5,0.483664377387236
45,0.45396736894167267
45.5,0.4246137109856608
46,0.4337451467085832
46.5,0.4493900228616724
47,0.4737468851401079
47.5,0.5086750825269295
48,0.5038058052895087
48.5,0.47048612565383136
49,0.45466467321530063
49.5,0.44312117035462384
50,0.4771644389914603
50.5,0.4652605573641386
51,0.46431140793422043
51.5,0.4884687037334206
52,0.5185767554760753
52.5,0.4949363896730551
53,0.47333248972679176
53.5,0.4539113326399308
54,0.48193352688477636
54.5,0.4880391019331683
55,0.4466441282285757
55.5,0.4290652047994459
56,0.4467900518951574
56.5,0.4370940838517147
57,0.413887952120203
57.5,0.40537828920513674
58,0.42047535102004624
58.5,0.436301899579228
59,0.42629188701363685
59.5,0.40502269411908143
60,0.42082478747821433
60.5,0.4376238702163241
61,0.43212552396951787
61.5,0.4303256567122445
62,0.4592446910997534
62.5,0.44227467364177536
63,0.4397989765888227
63.5,0.429866552020607
64,0.4198107302854048
64.5,0.42439441471401723
65,0.4681169286531507
65.5,0.5217359024654707
66,0.6278453614823309
66.5,0.6105211041951187
67,0.5036083589059326
67.5,0.4711648927071409
68,0.4580282497466194
68.5,0.45496629560186164
69,0.4878564762184494
69.5,0.5596575165691198
70,0.6775253453031693
70.5,0.7822926813165934
71,0.6245091920504338
71.5,0.5116044350531421
72,0.4529605983608895
72.5,0.45078283597322116
73,0.4660167855718258
73.5,0.48785032354527114
74,0.5131831719338806
74.5,0.5552511724452437
75,0.5487581943789183
75.5,0.4995653310912565
76,0.469186874284209
76.5,0.46295256443088606
77,0.4697029921638691
77.5,0.47744882834245284
78,0.4836989262925604
78.5,0.4497047163339581
79,0.4398518391318753
79.5,0.46284321552609725
80,0.5005868645664409
80.5,0.49539124571758
81,0.4921049013797588
81.5,0.4949962522058379
82,0.49997350458122847
82.5,0.47935830375721833
83,0.4401789429721985
83.5,0.4289712152434071
84,0.4710586828026955
84.5,0.510091477343627
85,0.5364282050120193
85.5,0.5793638924186276
86,0.5982782207801691
86.5,0.559563984197372
87,0.5128785183554471
87.5,0.45582176884921033
88,0.42719259019137834
88.5,0.4185574689898114
89,0.4241791819055154
89.5,0.45954106743956136
90,0.5056119366382994
90.5,0.4581065175800175
91,0.4318519533301799
91.5,0.4233410686038697
92,0.4157934972049274
92.5,0.4022851418371902
93,0.39502109966834337
93.5,0.4012413885238568
94,0.45395263017300214
94.5,0.4443994746505743
95,0.39474060539099143
95.5,0.4003484842502254
96,0.4123015013266525
96.5,0.41402346228474773
97,0.410556912382279
97.5,0.4104035013762356
98,0.43181319292856524
98.5,0.45923277605933566
99,0.4279968235105876
99.5,0.42360989924099507
100,0.4484980512338029
