"t","valor esperado de Haar de la pureza de Choi"
0,0.9999999999999998
0.5,0.7818605921575739
1,0.6605144959695737
1.5,0.8688470747998205
2,0.9036981707871148
2.5,0.6799284270947368
3,0.7159661415883486
3.5,0.8678435001596214
4,0.7810052402501579
4.5,0.6353041624990232
5,0.7387436164858701
5.5,0.7797149877568813
6,0.6506622587483271
6.5,0.6312158346885044
7,0.7296436803318507
7.5,0.6768534864619528
8,0.6001342550811782
8.5,0.6413876577486817
9,0.6712424873005598
9.5,0.6078499801078674
10,0.5942250580211619
10.5,0.6381391945383679
11,0.6248621009528448
11.5,0.5787987026087715
12,0.5997129013886502
12.5,0.62230587021962
13,0.5907871934637555
13.5,0.5781965292596256
14,0.6053641779468221
14.5,0.6002713515502285
15,0.572395160674271
15.5,0.5804286750484018
16,0.5943771333321539
16.5,0.5802618488790603
17,0.570932553850336
17.5,0.5787446954904352
18,0.5799023006663342
18.5,0.5740028357718097
19,0.564916438772912
19.5,0.5680147324517663
20,0.5760945362986762
20.5,0.5699227983409397
21,0.5583313779099667
21.5,0.5669451612036102
22,0.5765435117049595
22.5,0.5695342050345753
23,0.5561488990113842
23.5,0.5732870578377821
24,0.5855651251026969
24.5,0.5653383871208055
25,0.561679022106205
25.5,0.5959697200409199
26,0.5918561340502173
26.5,0.5707494348232013
27,0.5833619465157291
27.5,0.6110925885689749
28,0.5935041854907985
28.5,0.5820165608304666
29,0.6049187437087812
29.5,0.6188650782581613
30,0.597959869034539
30.5,0.6047192020624197
31,0.609121994575925
31.5,0.6071085797784013
32,0.6099691562064615
32.5,0.6071567169805179
33,0.5940512384931133
33.5,0.6072139227988895
34,0.6140174285364566
34.5,0.5940029370527531
35,0.5808873455713325
35.5,0.6053687960263049
36,0.6099445201244615
36.5,0.574744213777602
37,0.5755054301362855
37.5,0.6072065308541144
38,0.5934667887782353
38.5,0.5656921315660073
39,0.5809255344321189
39.5,0.6049748081720517
40,0.5900334891684113
40.5,0.5637649889712295
41,0.5858147231231237
41.5,0.6059453237906627
42,0.5764664564670043
42.5,0.5667444488120337
43,0.6016515239044853
43.5,0.5970470387195965
44,0.5715177830245494
44.5,0.5807886696638391
45,0.6014650821327676
45.5,0.5827477076852161
46,0.5703508327994218
46.5,0.5918843804266981
47,0.5981877777887443
47.5,0.5713362623886975
48,0.5784337115695907
48.5,0.5985025886065013
49,0.5842330185030947
49.5,0.5704712150289362
50,0.5920682898424949
50.5,0.5979694067408954
51,0.5768295179561761
51.5,0.5766512144419689
52,0.5934841455810578
52.5,0.588808742301461
53,0.5725337856816086
53.5,0.5814653564504118
54,0.6005057314178235
54.5,0.588478276553724
55,0.5643003484752418
55.5,0.5808726001987322
56,0.5981992696395504
56.5,0.5740332542508012
57,0.5594832071660493
57.5,0.5932263914146156
58,0.598251916991012
58.5,0.5643561655621965
59,0.562889430579825
59.5,0.597585726497492
60,0.5838421417762343
60.5,0.5521781606046141
61,0.5822635344720554
61.5,0.6045351558994099
62,0.5604602561370875
62.5,0.561608834544622
63,0.6014245402362801
63.5,0.5770593131086488
64,0.5514829376652994
64.5,0.5871513032496437
65,0.5919669243282676
65.5,0.5580872624725568
66,0.5676011744274496
66.5,0.5915020483125838
67,0.5724950259662428
67.5,0.5613876032425151
68,0.5836965940933527
68.5,0.5816769105201387
69,0.5632457275537626
69.5,0.576068082832325
70,0.5893797776717825
70.5,0.5723207865669916
71,0.5678948749400287
71.5,0.5903034292511187
72,0.5904949999955418
72.5,0.5658301552869508
73,0.5747328969456809
73.5,0.5980511885465958
74,0.5832625117657855
74.5,0.5644764657238014
75,0.583665479643412
75.5,0.5953372178469839
76,0.5727952583182513
76.5,0.5617386454581794
77,0.585777556421254
77.5,0.5826979434436907
78,0.5567697154791591
78.5,0.5665817054812154
79,0.5811925727020026
79.5,0.5620989489337515
80,0.5580205377970444
80.5,0.5683787435004423
81,0.5615525531959291
81.5,0.5563101742226806
82,0.5616164547179557
82.5,0.5569423774311469
83,0.5564998812656783
83.5,0.5625779788467637
84,0.5610769817527528
84.5,0.5539118253591779
85,0.5575029498270189
85.5,0.5633276480271332
86,0.5590453748261617
86.5,0.5545735854913435
87,0.5620182812116279
87.5,0.5646882229780312
88,0.5574438785517142
88.5,0.558500091266088
89,0.5609075994826369
89.5,0.5612749013488201
90,0.5639426519340649
90.5,0.5619329178651731
91,0.5551814631333711
91.5,0.5638348931964688
92,0.5672580982382067
92.5,0.554953499961936
93,0.5546692225219624
93.5,0.5743411631500157
94,0.5715155944921506
94.5,0.5525210831029459
95,0.5617232669400565
95.5,0.5813376965652775
96,0.5647903055217176
96.5,0.552722387565414
97,0.5780361309288071
97.5,0.5856756741465952
98,0.560530682004367
98.5,0.567982370462471
99,0.5884192620144915
99.5,0.5771483667009506
100,0.5627381605990192
