"t","valor esperado de Haar de la pureza de Choi"
0,0.9999999999999998
0.5,0.7835443694421564
1,0.637672205215005
1.5,0.743839110547018
2,0.8210892658519646
2.5,0.6974136901862598
3,0.6131009689824157
3.5,0.717960093469312
4,0.709660568030677
4.5,0.6176965350327597
5,0.5801561452095765
5.5,0.6229137181414791
6,0.6199974392959835
6.5,0.5760693339616578
7,0.5775046265203361
7.5,0.5906954684232862
8,0.5801981201504127
8.5,0.5539968840456315
9,0.5626034562235438
9.5,0.5711119756152173
10,0.5605192849959864
10.5,0.5523427303665847
11,0.5543756242532452
11.5,0.5549974170435038
12,0.5542444738434973
12.5,0.5526617970451515
13,0.545510588908523
13.5,0.5450766738828599
14,0.5537328609939898
14.5,0.5552294632395907
15,0.5430868992973632
15.5,0.5474417970133887
16,0.5649670996790939
16.5,0.5660284067613768
17,0.5550885572911519
17.5,0.5668542792775326
18,0.5762239291805648
18.5,0.5594312852728585
19,0.5625857520476006
19.5,0.580610579999518
20,0.5723255451962829
20.5,0.5465193950610282
21,0.5624791645992495
21.5,0.5859591701251662
22,0.5511603241857769
22.5,0.5378761423168156
23,0.5568027110304237
23.5,0.5730194235887934
24,0.5517350976660215
24.5,0.5376960240023272
25,0.5424330011656973
25.5,0.552983891116576
26,0.5665243284556847
26.5,0.5463550789716924
27,0.5399366148902438
27.5,0.551249920708879
28,0.5635672044543838
28.5,0.542413905899755
29,0.5323858682872185
29.5,0.5448436836379337
30,0.5510200119151629
30.5,0.544875434613266
31,0.5357627001174952
31.5,0.558511192997583
32,0.561600968742315
32.5,0.5466248238658542
33,0.5322933766406961
33.5,0.5539105981387722
34,0.565560912284025
34.5,0.5387541441538506
35,0.5447730852931305
35.5,0.5650710560136352
36,0.5653983890932053
36.5,0.5370647335415014
37,0.5474756513936578
37.5,0.56089794312299
38,0.5387698593409871
38.5,0.5325435169653225
39,0.5530864282105526
39.5,0.5570575277835316
40,0.5296147541001437
40.5,0.55301423893927
41,0.5719404532172321
41.5,0.552586618255379
42,0.5528202287642607
42.5,0.5863287346788881
43,0.5917364155729867
43.5,0.5613285528748824
44,0.610455204360425
44.5,0.6239568834586188
45,0.5830637617895279
45.5,0.5690993216833904
46,0.6189706984933745
46.5,0.6279321148706196
47,0.5746855046059276
47.5,0.5928591041565028
48,0.63190103030427
48.5,0.6191852842551104
49,0.5625076693799763
49.5,0.5728747773823367
50,0.6107398071156016
50.5,0.6074897968824152
51,0.5537844434460242
51.5,0.56203910503049
52,0.5908159348516239
52.5,0.5602326848406514
53,0.5425331838769403
53.5,0.5577660285299444
54,0.5723685717558966
54.5,0.5379401017736823
55,0.5386714948930661
55.5,0.5585314191228157
56,0.5449919591681331
56.5,0.5275189469940567
57,0.5300897337862177
57.5,0.5367046428323226
58,0.5190213588495639
58.5,0.5225458590033892
59,0.5298315221819293
59.5,0.525888408295101
60,0.51394805120367
60.5,0.5180924251957122
61,0.5241450054091711
61.5,0.5128320460459621
62,0.5147442604458681
62.5,0.5266104627360783
63,0.5258587549717596
63.5,0.5137174160952713
64,0.5121974295376586
64.5,0.5167862310174802
65,0.5073404404215351
65.5,0.5060179682833903
66,0.5125988199460375
66.5,0.5173052626539474
67,0.512077421552402
67.5,0.5127716795307731
68,0.5218498347860596
68.5,0.5189713160995311
69,0.5170391674927022
69.5,0.5262493627691822
70,0.5396829027084202
70.5,0.5304255526799888
71,0.5222949057800448
71.5,0.5375405014509087
72,0.5451978290515327
72.5,0.5324543645495898
73,0.5369240046530233
73.5,0.552482712782582
74,0.5427965919552248
74.5,0.526683332168972
75,0.5366996499776078
75.5,0.540939397566895
76,0.5203912897421945
76.5,0.5244222893101873
77,0.5315713177676621
77.5,0.5335657459721288
78,0.5292303449478758
78.5,0.5253107130211562
79,0.5335731907402719
79.5,0.5312684596733901
80,0.5388914910747782
80.5,0.5224131728798977
81,0.5186555586456151
81.5,0.5232310693699121
82,0.5241244153485409
82.5,0.5128072613058797
83,0.5076132155109502
83.5,0.5193584868741635
84,0.5110473574845587
84.5,0.5069545879338431
85,0.5047348852061319
85.5,0.5141558821432601
86,0.5114128134830853
86.5,0.5097628578378404
87,0.5241060044791237
87.5,0.5139064764910954
88,0.5056362360734215
88.5,0.5043727131130966
89,0.5188530572272398
89.5,0.5177880919813664
90,0.5057161312725473
90.5,0.5119846544821329
91,0.5141077963701115
91.5,0.5168385726070476
92,0.5060317043196216
92.5,0.5043152800345521
93,0.5055897043928075
93.5,0.5116491634930544
94,0.5150424928059343
94.5,0.5152352627107215
95,0.5163446537526296
95.5,0.519080046316466
96,0.5193531754478764
96.5,0.5109030915057398
97,0.5081869901340756
97.5,0.5117241591628814
98,0.5241398134029582
98.5,0.507783199620923
99,0.5011051983165162
99.5,0.5064065141151796
100,0.5088432584957783
