"t","valor esperado de Haar de la pureza de Choi"
0,1
0.5,0.7868188422334571
1,0.5796103441532579
1.5,0.40406025513358923
2,0.3482120815182716
2.5,0.3178784572366278
3,0.3213550261487514
3.5,0.3227268404489947
4,0.3126252760390257
4.5,0.3351052446716916
5,0.3956177290228396
5.5,0.4930560279269236
6,0.5930848437571399
6.5,0.606263062551504
7,0.5331914186474538
7.5,0.4788005147404912
8,0.420360465567321
8.5,0.41338868045901167
9,0.3858164112826229
9.5,0.387425018458859
10,0.3699499707612468
10.5,0.43013167102381566
11,0.5006259080814767
11.5,0.5767947809752596
12,0.521840879874049
12.5,0.44337570259123565
13,0.40389561217089615
13.5,0.4021213532040414
14,0.42213138119683413
14.5,0.44290123768841333
15,0.47445971829981315
15.5,0.49212364971396766
16,0.4624427807970659
16.5,0.44065351917553136
17,0.4609101800053673
17.5,0.53077558446039
18,0.5614316345073492
18.5,0.5130787258935815
19,0.4605664932354816
19.5,0.39973623912109985
20,0.3745387466862501
20.5,0.35644503144754824
21,0.35891368091330256
21.5,0.39577728871081896
22,0.4242385367458801
22.5,0.4178066804200621
23,0.3930301687863132
23.5,0.38513415716272176
24,0.42033500265353696
24.5,0.4922323899136338
25,0.5754334141090269
25.5,0.6011054603931046
26,0.5763109701431539
26.5,0.5545419227313445
27,0.5619689966466994
27.5,0.5115242809100071
28,0.45680108334158165
28.5,0.4016351613443504
29,0.37770278488349585
29.5,0.3429140948793233
30,0.3343478920397868
30.5,0.3578166445184073
31,0.3657576310240642
31.5,0.4035835274777577
32,0.41307985014291637
32.5,0.4837133391408043
33,0.5872091971947735
33.5,0.7101656106074067
34,0.6438318567274677
34.5,0.5062514307906187
35,0.39474046065969665
35.5,0.3497812683200895
36,0.35439391457175107
36.5,0.3973327493606431
37,0.38456045142430767
37.5,0.3468599967197822
38,0.3417812357276516
38.5,0.38122091982385686
39,0.4654964451907756
39.5,0.592959562244704
40,0.7185659226286989
40.5,0.6589692333101776
41,0.5748250816151719
41.5,0.44304994459148184
42,0.4155428224745576
42.5,0.38657719921341444
43,0.4051433497247411
43.5,0.373554859156402
44,0.3949976468416702
44.5,0.4344664932457624
45,0.4919977994729625
45.5,0.5119626329051934
46,0.48214237460396747
46.5,0.44195664397310463
47,0.40977369770776295
47.5,0.37754348621222755
48,0.3619152621428257
48.5,0.34951035370313366
49,0.35104422831119403
49.5,0.3794384593151136
50,0.38882395916166973
50.5,0.4843401268975422
51,0.6000127392113868
51.5,0.7753962677995554
52,0.7309525966789059
52.5,0.6387367047123551
53,0.4807018706981365
53.5,0.3928276134351298
54,0.345429562538321
54.5,0.3266690557451821
55,0.3513201238252196
55.5,0.3776702333982548
56,0.3810367830167462
56.5,0.3766713349303726
57,0.40616054739830776
57.5,0.4973924178580834
58,0.5891503387334911
58.5,0.6574328417382787
59,0.6221451920584637
59.5,0.5061711275129719
60,0.4342763103342241
60.5,0.4005952184936038
61,0.39802509773790684
61.5,0.371990743507602
62,0.3727995532858318
62.5,0.35716601756791544
63,0.3688620202206506
63.5,0.38273426426660007
64,0.3979814102177189
64.5,0.4463236229778955
65,0.49649042731712845
65.5,0.5226823080799383
66,0.5263755270349826
66.5,0.5677073082582706
67,0.6492809593676083
67.5,0.5842027808304404
68,0.47698905764858157
68.5,0.3939287823687157
69,0.39506294419029486
69.5,0.41564140853975556
70,0.4499824952751765
70.5,0.44756492207934484
71,0.39429694879911326
71.5,0.35812155537406953
72,0.3677599434598863
72.5,0.39276384712517837
73,0.45975008317467514
73.5,0.513880960646093
74,0.4777869165468138
74.5,0.4368780987608316
75,0.3908845799788762
75.5,0.3951580944527047
76,0.43693125092902557
76.5,0.5298357140673677
77,0.5337688538024632
77.5,0.49663817076944416
78,0.4770904024767923
78.5,0.5047905946804319
79,0.4724253875354524
79.5,0.44315726076718875
80,0.425994291773401
80.5,0.4376108172593161
81,0.44531627289392217
81.5,0.4027570191972756
82,0.40365834792459376
82.5,0.3914091302960928
83,0.42837510649062016
83.5,0.4206126266516523
84,0.46983336479352056
84.5,0.5320885869631273
85,0.6147681307249593
85.5,0.5934316212627964
86,0.5492447022433227
86.5,0.46710031763783577
87,0.39873498147648934
87.5,0.3528895061778173
88,0.3409191233586709
88.5,0.33319079559589837
89,0.32495548738221675
89.5,0.31988185516348
90,0.33621416879754173
90.5,0.39030406497840575
91,0.4837052738756555
91.5,0.6661003498693006
92,0.8065165728615606
92.5,0.8671556376689104
93,0.6397122571333037
93.5,0.502044204589575
94,0.39098378847583115
94.5,0.3674923694479056
95,0.34272681097309343
95.5,0.34321498786179155
96,0.34561029406420596
96.5,0.34389536478228755
97,0.3708773075037103
97.5,0.4370554113520355
98,0.5317864704292874
98.5,0.6071762041937235
99,0.5564614099006154
99.5,0.4620526191010509
100,0.40717369741163145
