"t","valor esperado de Haar de la pureza de Choi"
0.,1.
0.5,0.5580248378986202
1.,0.41048627750277844
1.5,0.5006606814259597
2.,0.3573003687527686
2.5,0.30887977934445254
3.,0.3106770081692263
3.5,0.3031764493136965
4.,0.31907572003248963
4.5,0.30826595048213606
5.,0.30633731084041593
5.5,0.3418610961691056
6.,0.3189084741007346
6.5,0.30176217055998716
7.,0.3199435399716507
7.5,0.30814226380189486
8.,0.29416677980158545
8.5,0.3028401581359178
9.,0.29686040201212904
9.5,0.29062074775936675
10.,0.2929722089094428
10.5,0.2896193264910683
11.,0.2873553827885721
11.5,0.28959688054890254
12.,0.2879123338748975
12.5,0.2922124823226998
13.,0.29618382847719193
13.5,0.29291022111864207
14.,0.28848224644289283
14.5,0.2886389838705551
15.,0.2908195583188092
15.5,0.28783620117903885
16.,0.28919564160538935
16.5,0.2908026510820212
17.,0.2910449620118285
17.5,0.29445619636979903
18.,0.28939551241209777
18.5,0.29122538489790517
19.,0.29319426038976754
19.5,0.28504956225345573
20.,0.28993787083167866
20.5,0.29448397273740723
21.,0.28856320470619856
21.5,0.2926477008679026
22.,0.2949223206723457
22.5,0.29459947607705156
23.,0.29093012482284586
23.5,0.2869329048598457
24.,0.28783837216609975
24.5,0.2900391826152863
25.,0.28866689149938285
25.5,0.28923295694590556
26.,0.29558609448900985
26.5,0.29628812055684955
27.,0.2939465127385501
27.5,0.2911760767673326
28.,0.2932057097274938
28.5,0.29636384590779935
29.,0.28985085787668186
29.5,0.29061724482290296
30.,0.2938499290675971
30.5,0.2920744864535071
31.,0.2929767770203499
31.5,0.2902192653255019
32.,0.2893200204653434
32.5,0.29083226679326746
33.,0.28688307566157656
33.5,0.2889299617699903
34.,0.29610813775003075
34.5,0.29334424483259636
35.,0.29583232298248396
35.5,0.29975198516943263
36.,0.29433712047479876
36.5,0.29010309636085313
37.,0.29166094915982166
37.5,0.28888636285909747
38.,0.28549505775618456
38.5,0.29047360087957236
39.,0.29168062689341456
39.5,0.2875802050644449
40.,0.28758099158774864
40.5,0.29002208194290985
41.,0.2898635379073507
41.5,0.29030547886640456
42.,0.2918998705799932
42.5,0.2948608904317194
43.,0.297045606580367
43.5,0.2995799741587938
44.,0.29848549076431474
44.5,0.29896970114119986
45.,0.29624391130314665
45.5,0.29259413348198626
46.,0.29107230613951623
46.5,0.2907142058627873
47.,0.29549014764485193
47.5,0.28839459730178163
48.,0.2892405519711027
48.5,0.29676552168179715
49.,0.29717091394232403
49.5,0.2991970953385025
50.,0.2962463645718968
50.5,0.29746326433749154
51.,0.30168472858922113
51.5,0.2924997528294119
52.,0.2900184445212717
52.5,0.2974339283110393
53.,0.29082429847722713
53.5,0.28749179357183696
54.,0.29797805497974433
54.5,0.2924723067651659
55.,0.29249485238902595
55.5,0.2997245257349481
56.,0.2918979036283383
56.5,0.2966874854128797
57.,0.3074246317704824
57.5,0.29373883278406554
58.,0.2937095252120961
58.5,0.30296984650281267
59.,0.29354567584833674
59.5,0.2921934186443594
60.,0.2938505010195092
60.5,0.29751217548774045
61.,0.29913822535671475
61.5,0.2946610368630763
62.,0.30055125098271307
62.5,0.29810698263663343
63.,0.2928123306379255
63.5,0.2937727927632723
64.,0.29315928712955497
64.5,0.2897085673047445
65.,0.2902407096908562
65.5,0.29095525037153264
66.,0.2912656048416948
66.5,0.2895731404438019
67.,0.29132659131320043
67.5,0.2995976464567475
68.,0.2946932519132726
68.5,0.2880028349341026
69.,0.29659187567597933
69.5,0.3021147061182873
70.,0.28901826248732565
70.5,0.2876625199491113
71.,0.2945594062720429
71.5,0.2956234385705256
72.,0.28943498257880657
72.5,0.2893037943878999
73.,0.29824909030677005
73.5,0.2941122915316917
74.,0.2882128203330065
74.5,0.2955952206317204
75.,0.2996584825209006
75.5,0.2927863060675579
76.,0.29219678681167655
76.5,0.2991212709988876
77.,0.29492801175004246
77.5,0.2887699604335023
78.,0.29078249413594415
78.5,0.28963643441873416
79.,0.2869915521475511
79.5,0.28735155140363666
80.,0.28883554286332636
80.5,0.2937318691834231
81.,0.2928288948436135
81.5,0.2964126315121033
82.,0.299588512919388
82.5,0.29255487975175853
83.,0.29621551327397116
83.5,0.2969716014204076
84.,0.2890743368942169
84.5,0.2903139917025565
85.,0.29161304094476165
85.5,0.2936047568351997
86.,0.2932827061149138
86.5,0.29392144596576386
87.,0.30231066173596327
87.5,0.2966661659512553
88.,0.29215407986336034
88.5,0.30112040811989615
89.,0.30150299824794496
89.5,0.29992354736436766
90.,0.2980424858516688
90.5,0.2939701774318778
91.,0.29259027957413497
91.5,0.2924148488702777
92.,0.2878426993361235
92.5,0.2913080375538212
93.,0.291899824764172
93.5,0.2917690700649175
94.,0.29824454369254744
94.5,0.29685859949118965
95.,0.29309099985661796
95.5,0.2967590468463257
96.,0.2971350407835847
96.5,0.29029379168820096
97.,0.2927844998109077
97.5,0.29626538862767127
98.,0.29028096372170686
98.5,0.28939155788436444
99.,0.29768128343811073
99.5,0.2966320778190321
100.,0.29203419136791586
