"t","valor esperado de Haar de la pureza de Choi"
0.,1.
0.5,0.7115181288143181
1.,0.44728596725773623
1.5,0.45799780531578094
2.,0.527548953816922
2.5,0.42837313533942156
3.,0.34201260167099157
3.5,0.3223580080418304
4.,0.337300389310105
4.5,0.3279265375724878
5.,0.3034363310348961
5.5,0.2951943939325218
6.,0.3050608739581617
6.5,0.3046174964373777
7.,0.2941411679362471
7.5,0.29250875815629807
8.,0.30387756156152357
8.5,0.303959153937306
9.,0.29722198094982427
9.5,0.2994395162299923
10.,0.3082810603574768
10.5,0.3056952566153762
11.,0.29520758144671316
11.5,0.2946258273158872
12.,0.30127384320145534
12.5,0.30355910731445207
13.,0.2963651244811177
13.5,0.2936016320562439
14.,0.29959990157700417
14.5,0.3069914406111608
15.,0.3054160935680704
15.5,0.29919173025977275
16.,0.29913141944776855
16.5,0.3046920777967169
17.,0.30549944482462105
17.5,0.2976032359555225
18.,0.2932448195039813
18.5,0.2972900082882705
19.,0.301775942174341
19.5,0.2953883193856984
20.,0.29027817935070915
20.5,0.2927958287261305
21.,0.3006803536610001
21.5,0.30292603291926556
22.,0.2988298815710799
22.5,0.2941878254943478
23.,0.296358813896767
23.5,0.30320038566249374
24.,0.30255924615355234
24.5,0.2944364851782755
25.,0.29254692768531154
25.5,0.30078146383961757
26.,0.30459885799928765
26.5,0.2944716358719709
27.,0.28865563244840875
27.5,0.2940087998481702
28.,0.30186562787871857
28.5,0.2965128767308659
29.,0.2888461430417897
29.5,0.2898151037466642
30.,0.2958159953421586
30.5,0.29580337090750686
31.,0.29125708167063225
31.5,0.29179100539922176
32.,0.2954793783810971
32.5,0.29507424377010827
33.,0.2938168050797776
33.5,0.29588700858630784
34.,0.2990161505152792
34.5,0.2967364973227459
35.,0.2937331625397547
35.5,0.2947331735873302
36.,0.2999059843820427
36.5,0.29986851133438086
37.,0.2951998027292998
37.5,0.29408650266391584
38.,0.2982149036881801
38.5,0.29936950493418174
39.,0.29461438442331855
39.5,0.2912811449732871
40.,0.2904939207999175
40.5,0.29167178754484535
41.,0.29315456245956417
41.5,0.29432224060805867
42.,0.2912912398669768
42.5,0.28919571201725214
43.,0.291173137733895
43.5,0.2948800266346155
44.,0.29441868605180693
44.5,0.29111065632581423
45.,0.29094911999726564
45.5,0.29397562290037677
46.,0.29611653771515056
46.5,0.2938903165797406
47.,0.2950021623147216
47.5,0.2990189662424231
48.,0.2984125428102772
48.5,0.29301759310129394
49.,0.29369122935911096
49.5,0.29992674794901786
50.,0.29867773742647274
50.5,0.2917231746370974
51.,0.29284190074511296
51.5,0.3012122839402105
52.,0.3004860309945354
52.5,0.2910684003086981
53.,0.2898420495872749
53.5,0.29893817252515076
54.,0.3043214834253265
54.5,0.29535746245565564
55.,0.2895797997741669
55.5,0.2976753674699668
56.,0.30608194270749
56.5,0.2987725863132885
57.,0.2901664561802023
57.5,0.29482433979847444
58.,0.30218101767436245
58.5,0.2997914796795318
59.,0.29653970416300646
59.5,0.29992095295435917
60.,0.30292965055706955
60.5,0.29741750087892327
61.,0.2956748438449477
61.5,0.30023751242395685
62.,0.30272855402149007
62.5,0.29717098697411726
63.,0.2960913762845896
63.5,0.30190903496430793
64.,0.30454754360351444
64.5,0.2980159458723891
65.,0.2967113324842927
65.5,0.3032738017786725
66.,0.30346660039578266
66.5,0.2937488326373651
67.,0.2895187279664002
67.5,0.295046760307314
68.,0.29834413909775154
68.5,0.2925251476081916
69.,0.2883219200288806
69.5,0.2917335718979067
70.,0.29527408697138946
70.5,0.29370649749182315
71.,0.2903638536499932
71.5,0.2914310665628678
72.,0.2946067517335288
72.5,0.2946938437156591
73.,0.2929687806548672
73.5,0.2953516171405032
74.,0.29778818071500945
74.5,0.2981986050719473
75.,0.29953144175308766
75.5,0.30155824766703954
76.,0.30088960201704007
76.5,0.2998710822246845
77.,0.3003065724286992
77.5,0.2996417536842413
78.,0.2957247804620131
78.5,0.29396656987552994
79.,0.29741854331231576
79.5,0.30003801146538106
80.,0.29792123514408697
80.5,0.2957204315625106
81.,0.2954438199664884
81.5,0.2967498092917052
82.,0.29693556501210816
82.5,0.2957683759816898
83.,0.2929892983314507
83.5,0.29338639646897857
84.,0.29811773464509844
84.5,0.3006863076451899
85.,0.29852711691866424
85.5,0.29446113847600464
86.,0.2934965357737195
86.5,0.2977442428722752
87.,0.3029149913755568
87.5,0.2986442865552405
88.,0.2906014230152463
88.5,0.2911105951889266
89.,0.30125113957978145
89.5,0.3042659603441674
90.,0.29307523287892223
90.5,0.2886735248700548
91.,0.29865835977827826
91.5,0.3086219714357373
92.,0.29776319946613594
92.5,0.2898018042765039
93.,0.2950387054931448
93.5,0.3030544042145319
94.,0.2976330521690775
94.5,0.2921542075872958
95.,0.29668898787108944
95.5,0.30485742383076786
96.,0.2994040473219233
96.5,0.2954603610607185
97.,0.30221332663512246
97.5,0.30720074373919826
98.,0.29961614772667267
98.5,0.29395443697511725
99.,0.29570169908774807
99.5,0.29581627326964066
100.,0.2906244607185212
