"L=11;{hx,hz,J}={1.,0.5,ConstantArray[1.,L-1]};SeedRandom[32371];ψ0E=Table[RandomChainProductState[L-1],3];Superoperator[t,ψ0E[[5]],eigenvalsH,eigenvecsH,L];"
"{0.9999000057552365 + 0.*I, -2.089050086057426*^-6 + 0.009998847717685578*I, -2.089050086057426*^-6 - 0.009998847717685578*I, 0.00009999424458387432 + 0.*I}","{-2.583135969198376*^-6 + 0.00999885018828375*I, 0.9997546904384528 + 0.00046739554490876287*I, 0.00009999424440985938 + 4.912714809715599*^-9*I, 2.5774332740766432*^-6 - 0.009998850159701027*I}","{-2.583135969198376*^-6 - 0.00999885018828375*I, 0.00009999424440985938 - 4.912714809715599*^-9*I, 0.9997546904384528 - 0.00046739554490876287*I, 2.5774332740766432*^-6 + 0.009998850159701027*I}","{0.00009999424468025474 + 0.*I, 2.0890501173777227*^-6 - 0.00999884771774992*I, 2.0890501173777227*^-6 + 0.00999884771774992*I, 0.9999000057554208 + 0.*I}"
"{0.9998554680368127 + 0.*I, -3.164621186556199*^-6 + 0.012020643251362696*I, -3.164621186556199*^-6 - 0.012020643251362696*I, 0.00014453196281635194 + 0.*I}","{-4.0231127310110955*^-6 + 0.012020648412412778*I, 0.9996458659234946 + 0.0005981543818658359*I, 0.00014453196228962368 + 1.0250876561818555*^-8*I, 4.011205658733491*^-6 - 0.012020648340754662*I}","{-4.0231127310110955*^-6 - 0.012020648412412778*I, 0.00014453196228962368 - 1.0250876561818555*^-8*I, 0.9996458659234946 - 0.0005981543818658359*I, 4.011205658733491*^-6 + 0.012020648340754662*I}","{0.00014453196310494737 + 0.*I, 3.164621217928971*^-6 - 0.012020643251426965*I, 3.164621217928971*^-6 + 0.012020643251426965*I, 0.9998554680371873 + 0.*I}"
"{0.999791095460876 + 0.*I, -4.826449327532373*^-6 + 0.014450923024068444*I, -4.826449327532373*^-6 - 0.014450923024068444*I, 0.00020890453817316046 + 0.*I}","{-6.318019925649173*^-6 + 0.014450933804966494*I, 0.9994889000996968 + 0.0007715326375115506*I, 0.00020890453658090633 + 2.1383465367716907*^-8*I, 6.293161736041378*^-6 - 0.014450933625194843*I}","{-6.318019925649173*^-6 - 0.014450933804966494*I, 0.00020890453658090633 - 2.1383465367716907*^-8*I, 0.9994889000996968 - 0.0007715326375115506*I, 6.293161736041378*^-6 + 0.014450933625194843*I}","{0.0002089045390413841 + 0.*I, 4.826449358937617*^-6 - 0.014450923024132596*I, 4.826449358937617*^-6 + 0.014450923024132596*I, 0.9997910954618308 + 0.*I}"
"{0.9996980571476973 + 0.*I, -7.414886121749254*^-6 + 0.01737197591399302*I, -7.414886121749254*^-6 - 0.01737197591399302*I, 0.0003019428496042443 + 0.*I}","{-0.000010006170663620943 + 0.01737199843262563*I, 0.9992625995492461 + 0.0010033752078434186*I, 0.00030194284479350536 + 4.459067119602571*^-8*I, 9.95428345949182*^-6 - 0.017371997981551486*I}","{-0.000010006170663620943 - 0.01737199843262563*I, 0.00030194284479350536 - 4.459067119602571*^-8*I, 0.9992625995492461 - 0.0010033752078434186*I, 9.95428345949182*^-6 + 0.017371997981551486*I}","{0.0003019428522209468 + 0.*I, 7.414886153199099*^-6 - 0.017371975914057067*I, 7.414886153199099*^-6 + 0.017371975914057067*I, 0.9996980571503997 + 0.*I}"
"{0.9995635933095955 + 0.*I, -0.000011480465605030488 + 0.02088249074438351*I, -0.000011480465605030488 - 0.02088249074438351*I, 0.00043640668243229684 + 0.*I}","{-0.000015981730336386347 + 0.02088253777552474*I, 0.9989365202741167 + 0.0013159585278267709*I, 0.0004364066679004171 + 9.294420512884863*^-8*I, 0.000015873447353405095 - 0.02088253664378819*I}","{-0.000015981730336386347 - 0.02088253777552474*I, 0.0004364066679004171 - 9.294420512884863*^-8*I, 0.9989365202741167 - 0.0013159585278267709*I, 0.000015873447353405095 + 0.02088253664378819*I}","{0.00043640669032343163 + 0.*I, 0.00001148046563651225 - 0.02088249074444743*I, 0.00001148046563651225 + 0.02088249074444743*I, 0.9995635933175706 + 0.*I}"
"{0.9993692702570274 + 0.*I, -0.000017920849959255204 + 0.025100694927118684*I, -0.000017920849959255204 - 0.025100694927118684*I, 0.0006307297190922086 + 0.*I}","{-0.00002573857121687621 + 0.025100793139541968*I, 0.9984669922925439 + 0.0017407275058496652*I, 0.0006307296751993428 + 1.936272660977824*^-7*I, 0.000025512654913719334 - 0.025100790300578463*I}","{-0.00002573857121687621 - 0.025100793139541968*I, 0.0006307296751993428 - 1.936272660977824*^-7*I, 0.9984669922925439 - 0.0017407275058496652*I, 0.000025512654913719334 + 0.025100790300578463*I}","{0.0006307297428917908 + 0.*I, 0.00001792084999078776 - 0.02510069492718244*I, 0.00001792084999078776 + 0.02510069492718244*I, 0.9993692702809097 + 0.*I}"
"{0.9990884636062661 + 0.*I, -0.00002821078756660067 + 0.030167998140464246*I, -0.00002821078756660067 - 0.030167998140464246*I, 0.0009115363218845961 + 0.*I}","{-0.00004178518047482776 + 0.03016820318953018*I, 0.9977914858261119 + 0.0023222165411545363*I, 0.0009115361893148969 + 4.0310370303060535*^-7*I, 0.000041313992056855355 - 0.03016819606998434*I}","{-0.00004178518047482776 - 0.03016820318953018*I, 0.0009115361893148969 - 4.0310370303060535*^-7*I, 0.9977914858261119 - 0.0023222165411545363*I, 0.000041313992056855355 + 0.03016819606998434*I}","{0.0009115363936545817 + 0.*I, 0.00002821078759827336 - 0.030167998140527754*I, 0.00002821078759827336 + 0.030167998140527754*I, 0.9990884636781175 + 0.*I}"
"{0.9986827317854329 + 0.*I, -0.00004479008510911242 + 0.036253149572882074*I, -0.00004479008510911242 - 0.036253149572882074*I, 0.0013172679981161683 + 0.*I}","{-0.00006835196172818518 + 0.036253577550479754*I, 0.9968206685716401 + 0.0031236591658052974*I, 0.0013172675977363658 + 8.38485412394049*^-7*I, 0.00006736961298382674 - 0.03625355970269101*I}","{-0.00006835196172818518 - 0.036253577550479754*I, 0.0013172675977363658 - 8.38485412394049*^-7*I, 0.9968206685716401 - 0.0031236591658052974*I, 0.00006736961298382674 + 0.03625355970269101*I}","{0.0013172682144882574 + 0.*I, 0.000044790085140865505 - 0.036253149572945315*I, 0.000044790085140865505 + 0.036253149572945315*I, 0.9986827320018858 + 0.*I}"
"{0.9980965976854737 + 0.*I, -0.00007172073536812094 + 0.043556852400663315*I, -0.00007172073536812094 - 0.043556852400663315*I, 0.0019034016623747521 + 0.*I}","{-0.00011259813345077571 + 0.04355774529619756*I, 0.9954272839259393 + 0.004234989477803628*I, 0.0019034004532631332 + 1.742211784650179*^-6*I, 0.00011055114791813972 - 0.04355770057521981*I}","{-0.00011259813345077571 - 0.04355774529619756*I, 0.0019034004532631332 - 1.742211784650179*^-6*I, 0.9954272839259393 - 0.004234989477803628*I, 0.00011055114791813972 + 0.04355770057521981*I}","{0.0019034023144490196 + 0.*I, 0.00007172073539995127 - 0.04355685240072613*I, 0.00007172073539995127 + 0.04355685240072613*I, 0.9980965983376258 + 0.*I}"
"{0.997250054395521 + 0.*I, -0.0001158032582914821 + 0.05231665495264497*I, -0.0001158032582914821 - 0.05231665495264497*I, 0.00274994364022714 + 0.*I}","{-0.00018667063728731157 + 0.05231851668221524*I, 0.9934307187208372 + 0.005784193894932406*I, 0.002749939989279261 + 3.61491743708429*^-6*I, 0.00018240796653505706 - 0.0523184046929758*I}","{-0.00018667063728731157 - 0.05231851668221524*I, 0.002749939989279261 - 3.61491743708429*^-6*I, 0.9934307187208372 - 0.005784193894932406*I, 0.00018240796653505706 + 0.0523184046929758*I}","{0.0027499456044026934 + 0.*I, 0.00011580325832344948 - 0.05231665495270733*I, 0.00011580325832344948 + 0.05231665495270733*I, 0.9972500563597727 + 0.*I}"
"{0.9960278325514176 + 0.*I, -0.00018847677038729142 + 0.06281171175535455*I, -0.00018847677038729142 - 0.06281171175535455*I, 0.003972161535749148 + 0.*I}","{-0.00031121034772469314 + 0.0628155901606777*I, 0.9905758519860786 + 0.007953271966166416*I, 0.003972150513868291 + 7.486994120838005*^-6*I, 0.0003023410800263237 - 0.06281530993638978*I}","{-0.00031121034772469314 - 0.0628155901606777*I, 0.003972150513868291 - 7.486994120838005*^-6*I, 0.9905758519860786 - 0.007953271966166416*I, 0.0003023410800263237 + 0.06281530993638978*I}","{0.003972167448508111 + 0.*I, 0.00018847677041939292 - 0.06281171175541628*I, 0.00018847677041939292 + 0.06281171175541628*I, 0.9960278384642497 + 0.*I}"
"{0.9942640915751186 + 0.*I, -0.00030905475947556513 + 0.07536660941759363*I, -0.00030905475947556513 - 0.07536660941759363*I, 0.005735890640031143 + 0.*I}","{-0.0005212999946239169 + 0.07537467884829709*I, 0.9865045546351898 + 0.0110003512229572*I, 0.005735857376809835 + 0.00001546977889356054*I, 0.0005028656428006288 - 0.07537397835766234*I}","{-0.0005212999946239169 - 0.07537467884829709*I, 0.005735857376809835 - 0.00001546977889356054*I, 0.9865045546351898 - 0.0110003512229572*I, 0.0005028656428006288 + 0.07537397835766234*I}","{0.005735908424809322 + 0.*I, 0.00030905475950774013 - 0.07536660941765438*I, 0.00030905475950774013 + 0.07536660941765438*I, 0.994264109359966 + 0.*I}"
"{0.991720709198623 + 0.*I, -0.0005102286702839041 + 0.09035277045771695*I, -0.0005102286702839041 - 0.09035277045771695*I, 0.008279237363100064 + 0.*I}","{-0.0008764854953508174 + 0.09036952923898034*I, 0.9807182019697789 + 0.015289602636608113*I, 0.008279137028086279 + 0.00003186350756300682*I, 0.0008382240277669938 - 0.09036778045698157*I}","{-0.0008764854953508174 - 0.09036952923898034*I, 0.008279137028086279 - 0.00003186350756300682*I, 0.9807182019697789 - 0.015289602636608113*I, 0.0008382240277669938 + 0.09036778045698157*I}","{0.008279290801306646 + 0.*I, 0.0005102286703162068 - 0.09035277045777654*I, 0.0005102286703162068 + 0.09035277045777654*I, 0.9917207626368965 + 0.*I}"
"{0.9880567466960575 + 0.*I, -0.0008473938161948072 + 0.10818481069116889*I, -0.0008473938161948072 - 0.10818481069116889*I, 0.011943092956398503 + 0.*I}","{-0.0014774714925339873 + 0.10821952411788388*I, 0.9725300792493503 + 0.021330101206608394*I, 0.011942790542153633 + 0.00006535387062909056*I, 0.0013982033430772456 - 0.10821516569302364*I}","{-0.0014774714925339873 - 0.10821952411788388*I, 0.011942790542153633 - 0.00006535387062909056*I, 0.9725300792493503 - 0.021330101206608394*I, 0.0013982033430772456 + 0.10821516569302364*I}","{0.01194325330387642 + 0.*I, 0.0008473938162271433 - 0.10818481069122693*I, 0.0008473938162271433 + 0.10818481069122693*I, 0.9880569070435969 + 0.*I}"
