5.328787004417852025e-01,5.260486629159499827e-01,5.358418666442291700e-01,5.400952990728560277e-01,5.229364141913211972e-01,5.319351216230989721e-01,5.358062320711534099e-01,5.249483395059902913e-01,5.238335043524650070e-01,5.150313327127494789e-01,5.451145609979890505e-01,5.295322288604517036e-01,5.083594376744016152e-01,5.119013859108401121e-01,5.254592042107274485e-01,4.981868638731088983e-01,4.857069861742527306e-01,4.724991190009086295e-01,4.448965212657149948e-01,4.478569778123847045e-01,4.378794256469435986e-01,4.162782123845157889e-01,4.235472101608816486e-01,4.277675891616273263e-01,4.157096062952102544e-01,4.176481080234478171e-01,4.201186320468164870e-01,4.105394568537251154e-01,4.222704244576646060e-01,4.222685218811141339e-01,4.236112009969121850e-01,3.910748291004736976e-01,3.979181678228274621e-01,4.084074066800595371e-01,3.973703386087220069e-01,4.022704318071195773e-01,3.888278014374989544e-01,3.949992409299512564e-01,3.915545918018723537e-01,3.974855700172711948e-01
5.341488912511954679e-01,5.196404082110188671e-01,5.250559452063175980e-01,5.400759735628792857e-01,5.346244966762396800e-01,5.157104156019658436e-01,5.407003274506342327e-01,5.154600351048065354e-01,5.120919052121517545e-01,5.295933614976958692e-01,5.279539371204026166e-01,5.292028714503469455e-01,4.995220470526777201e-01,5.181268458629725293e-01,5.171699124267543635e-01,5.021571131485451644e-01,4.818851832959855086e-01,4.910147302824466320e-01,4.843363706563873494e-01,4.616450392342418274e-01,4.302945632088360783e-01,4.315908633716734055e-01,4.403560299368230457e-01,4.309457003514932105e-01,4.365475604842851687e-01,4.045458569013579142e-01,4.029294465572554329e-01,4.026478178256640006e-01,4.021931742508125796e-01,3.979138246482549768e-01,3.982231774123767831e-01,4.160635772653415443e-01,4.041825811467731899e-01,4.013761990778286215e-01,3.960670912622318296e-01,3.931106019404467244e-01,3.945568208108581887e-01,3.872043293807361231e-01,3.905033718387810882e-01,3.877442841586058453e-01
5.334557381214433125e-01,5.255585141902818780e-01,5.262240211389420663e-01,5.352340295042586904e-01,5.434348916324686085e-01,5.160439609817090156e-01,5.373978102442096283e-01,5.297931889883883416e-01,5.276573765908914027e-01,5.348461624600979736e-01,5.261177650937653993e-01,5.418975938251077151e-01,5.326321326845977477e-01,5.081547219450999187e-01,5.077529222977413825e-01,5.204569172284864154e-01,5.111921839430145775e-01,4.846513563850947670e-01,4.741674931113998848e-01,4.774487934150919988e-01,4.611355628651787608e-01,4.457975876131088921e-01,4.276983707540505386e-01,4.200737857245951945e-01,4.207370720348895810e-01,4.057102518587623052e-01,4.184870886130447332e-01,4.197112999513379905e-01,4.242248375288459328e-01,3.965633911011525181e-01,4.147732374228963459e-01,4.152586659349680187e-01,4.066868154436298899e-01,4.020904846692632262e-01,3.872264496642215947e-01,4.042818796507046120e-01,4.044242613283106635e-01,3.990682763110318110e-01,4.004188327050938190e-01,3.926016603411030537e-01
5.271597833381751474e-01,5.315754174702127521e-01,5.295447932373760214e-01,5.437426329840041594e-01,5.426680721661809592e-01,5.500512098791071613e-01,5.316907360636500268e-01,5.470109947938348594e-01,5.179605569490680628e-01,5.328310480721195619e-01,5.097266756948340971e-01,5.236917374261326197e-01,5.277990273520872799e-01,5.273576181521696382e-01,5.129589970022785383e-01,5.052500277003263429e-01,4.930023902763863708e-01,4.921746137142019584e-01,4.922402131078255083e-01,4.682367275187682698e-01,4.635733323769374858e-01,4.294775564774745980e-01,4.294156724947797432e-01,4.314008676906230244e-01,4.261470198957781896e-01,4.147506063945948784e-01,4.241783929003349884e-01,4.089095946544908378e-01,4.245422438852530234e-01,4.153235056628432065e-01,4.263755151251289455e-01,4.206084409783467093e-01,4.097352984355900896e-01,4.149763842335370545e-01,3.959946822845951675e-01,4.030210616851144234e-01,4.012795329416121159e-01,3.950408896312377349e-01,4.053459541055693949e-01,3.898636308811097018e-01
5.353525915111163602e-01,5.199522269796648111e-01,5.265435478137385772e-01,5.389700864376185674e-01,5.175805214311283153e-01,5.339709528750243850e-01,5.344645834061866330e-01,5.488737045649836332e-01,5.316737009078552623e-01,5.298445622438899827e-01,5.363898759276268802e-01,4.963406824954166852e-01,5.315660077448797205e-01,5.250609089758510040e-01,5.066562819082423008e-01,5.309670947306309730e-01,5.046064873260145411e-01,4.891354206787931758e-01,4.968961920106274577e-01,4.658322765912860097e-01,4.803957439771674998e-01,4.598754227561064889e-01,4.468176465959122767e-01,4.287414821009645216e-01,4.394539944041930823e-01,4.405770026838689568e-01,4.202654579830752413e-01,4.122342699375178277e-01,4.342467227060886614e-01,4.339977964414667988e-01,4.053788046232078557e-01,4.074556055294638046e-01,4.084759945323704899e-01,4.142523019142498875e-01,4.049353542798068695e-01,3.880538577345005180e-01,4.014716014615973272e-01,4.211632813567092182e-01,4.087149739052214903e-01,3.969869802727369335e-01
5.179055421103334611e-01,5.164780581409170734e-01,5.340287119558982942e-01,5.338892081982269389e-01,5.278683551380779493e-01,5.388390160853531174e-01,5.323397837903769414e-01,5.059424940833894269e-01,5.413111063349925756e-01,5.193384292117688705e-01,5.419077625809699539e-01,5.213907809623061773e-01,5.264386097500656225e-01,5.213899839744390308e-01,4.978359735553167797e-01,4.970573209715531959e-01,5.000236633988259793e-01,4.986952117890901537e-01,4.850014556641685237e-01,4.886365009067935028e-01,4.756927456794958209e-01,4.708632941331507005e-01,4.607160404233224815e-01,4.451040657975117720e-01,4.476958950011563076e-01,4.386988517875577420e-01,4.319073951353685215e-01,4.307185992050276413e-01,4.289177632255433692e-01,4.178957496773068048e-01,4.165318316668961129e-01,4.225415097307729240e-01,4.251096100569854985e-01,4.108982353124830400e-01,4.188893773755235084e-01,3.973888150063823455e-01,3.954191290613767729e-01,3.972036054921121440e-01,4.018479313701100453e-01,3.815068523600205763e-01
5.181326644974085793e-01,5.234265958896492377e-01,5.329267531357051446e-01,5.053051237056952472e-01,5.245828096586739875e-01,5.245853482409984503e-01,5.223955835621726385e-01,5.377715285164026415e-01,5.268791276305957449e-01,5.213651291147424205e-01,5.121289180931657414e-01,5.053751508157519057e-01,5.083763731173421840e-01,5.060921684611104920e-01,5.117036705237338889e-01,4.894397460866605765e-01,4.832596677415569864e-01,4.863360814914515773e-01,4.949731450334705629e-01,4.755418561238091701e-01,4.550404920046053348e-01,4.684071902487257910e-01,4.721189507690222720e-01,4.612408181134008411e-01,4.457947507375098484e-01,4.386285157442537108e-01,4.442068934174747685e-01,4.300820230868955263e-01,4.246365249854115453e-01,4.150622256399236210e-01,4.192611848692796017e-01,4.113987819988669248e-01,4.090403610393679168e-01,4.169823549744295366e-01,4.120099623536689348e-01,4.175671177759948671e-01,3.957719321942680391e-01,3.979184440266195222e-01,3.926460233886894802e-01,4.044327118132878263e-01
4.977250391769585947e-01,5.207769503142710699e-01,5.271975187614873493e-01,5.142419790000062330e-01,5.359790866079803262e-01,5.225856979630569832e-01,5.277956081612267258e-01,5.385805336264054555e-01,5.178988956103077745e-01,5.407355225301309076e-01,5.296012447816316193e-01,5.236218999121691198e-01,5.178202046806340553e-01,5.000090945604770409e-01,5.208585491140195201e-01,5.116411739121495827e-01,4.870832720043818398e-01,4.840906528431404565e-01,4.835483838486755448e-01,4.719655780659875455e-01,4.833126213884897382e-01,4.649868281438681583e-01,4.629105724685843581e-01,4.668509470940056527e-01,4.548226373888868412e-01,4.488663837446864036e-01,4.421869724217785680e-01,4.341014192885486733e-01,4.207779334266515403e-01,4.239841745948580432e-01,4.232217502217668348e-01,4.203626730724386862e-01,4.169328821281324537e-01,4.105873579179941113e-01,4.451880693286384694e-01,4.159405807437409064e-01,4.249691981651083084e-01,4.248018311604263575e-01,4.010390996295379318e-01,4.040932939718785977e-01
4.782588459062745989e-01,5.345237199005568041e-01,5.215030099418065390e-01,5.225134624758850377e-01,5.498636258487251682e-01,5.230115649603657157e-01,5.271606170108277256e-01,5.203747580643288684e-01,5.177631806194649133e-01,5.081993484217181001e-01,4.930282022217131188e-01,5.199233322517203826e-01,5.060288277852461603e-01,5.048502609826659437e-01,4.967410990417128747e-01,5.016143786760431933e-01,4.972348297113305393e-01,4.793006746824348130e-01,4.705634766234133015e-01,4.768545234844017155e-01,4.740833055695104492e-01,4.702539682111565589e-01,4.712103017921666637e-01,4.483450802375278932e-01,4.303438924214267325e-01,4.490975252181319544e-01,4.276695618525760967e-01,4.261598430181539610e-01,4.476397584009160768e-01,4.455135296351394603e-01,4.309536335517843431e-01,4.245047764736361584e-01,4.123530595119623832e-01,4.231466213658840458e-01,4.223301472128231371e-01,4.218372046957369337e-01,4.213745166935400910e-01,4.180366249699249970e-01,4.175778672454015239e-01,4.143299130753553827e-01
4.915057293508559577e-01,5.188705890584570657e-01,5.264270248692816123e-01,5.309743683378613799e-01,5.392080515764842152e-01,5.303503568287323278e-01,5.271720282268038682e-01,5.292369555692291172e-01,5.256565993433898187e-01,5.218915054237724949e-01,5.112838832927858457e-01,5.020586419799678568e-01,5.074079426478629307e-01,5.086665270922290372e-01,4.906694950696026680e-01,4.908224940244951262e-01,4.903152702568065457e-01,4.957245040349548271e-01,4.748847614047078114e-01,4.640372586904311092e-01,4.730416512227440529e-01,4.436513750141573564e-01,4.732161602815643242e-01,4.502303613402179328e-01,4.593830966710412689e-01,4.382121687843498758e-01,4.436912946942405678e-01,4.552262224996698747e-01,4.360192918882205837e-01,4.170177801774599957e-01,4.396099276181119619e-01,4.188150577527366414e-01,4.198201913424816079e-01,4.074773007541692138e-01,4.199966966185421091e-01,4.135287814232969095e-01,4.199727836882178322e-01,4.142144889255274243e-01,4.012952998314532893e-01,4.222230759670619338e-01
4.640810370539019680e-01,4.913707244471272606e-01,5.334071545367394807e-01,5.305931625136457441e-01,5.283897874476539691e-01,5.265336182884721161e-01,5.349178243206156314e-01,5.176132780343382089e-01,5.177114309679083926e-01,5.296868847269819991e-01,4.970585091248987397e-01,5.197371294594470559e-01,5.232700186032264167e-01,5.058778198092925837e-01,5.049035705472768587e-01,5.021977643907723499e-01,4.862341165058065018e-01,4.745335509944321184e-01,4.771052995880509795e-01,4.740470452228014442e-01,4.523340276396213833e-01,4.596996986676493702e-01,4.588255184900706940e-01,4.555417816913730489e-01,4.396007598299072061e-01,4.457707305482115911e-01,4.426468756045736641e-01,4.171459705936498841e-01,4.346528762152672698e-01,4.329597330580721160e-01,4.336425570350181946e-01,4.346117121343462952e-01,4.362774380202234514e-01,4.369361871039215139e-01,4.082576598896091591e-01,4.124557106983385846e-01,4.257479697178998546e-01,4.122132603418572350e-01,4.137140042222681169e-01,4.007637978554596248e-01
4.397881770046133121e-01,4.803408930305408941e-01,4.789098710007568815e-01,5.127544552299987402e-01,5.067604952420244890e-01,5.358007688759255371e-01,5.207303969344487804e-01,5.166978728087846529e-01,5.264435025637589360e-01,5.152123771899094207e-01,5.178960850587793763e-01,5.025311075831682128e-01,4.904300722061752937e-01,4.862250715336287610e-01,4.945292232618208605e-01,4.840420248391826830e-01,5.007319580648046387e-01,4.933455243831106340e-01,4.790820187423451837e-01,4.619738566128984147e-01,4.800104432308860414e-01,4.606426120465338947e-01,4.769747149672938780e-01,4.637543037001098933e-01,4.565764631291887032e-01,4.357439127473964890e-01,4.406839680465563514e-01,4.358425315413401724e-01,4.121394387125383307e-01,4.415108788597739142e-01,4.288198159534146181e-01,4.404155102423030765e-01,4.332919399807000360e-01,4.205835822963680526e-01,4.210548829611829857e-01,4.116411955023902003e-01,4.206856530345299272e-01,4.264196799196504628e-01,4.082884249934316534e-01,4.105133434347546517e-01
4.422386119978429231e-01,4.879037735416191790e-01,4.973842587536485005e-01,5.158681901723969343e-01,5.097047391159950092e-01,5.137791481324386345e-01,5.078976717334499069e-01,5.298619276011568013e-01,5.134029307085689053e-01,5.245784389774064138e-01,5.209226538688043195e-01,4.969629633480919240e-01,4.962222407182744210e-01,4.767799383083621834e-01,4.733851973465613705e-01,4.953149315385473317e-01,4.860864998450572516e-01,4.701230631550505357e-01,4.863131757881465345e-01,4.755668845843006309e-01,4.557052095146838511e-01,4.735388461477591515e-01,4.557950257861504983e-01,4.497485867918844527e-01,4.578458113597289048e-01,4.382869427390500561e-01,4.675011425857865111e-01,4.437870874835782575e-01,4.292513376441652317e-01,4.425768113967778472e-01,4.298368075995521176e-01,4.312519978790416153e-01,4.138472332887666583e-01,4.197950824728959862e-01,4.200479741883350049e-01,4.301964620514791005e-01,4.263251673714615886e-01,4.026260425211750094e-01,3.986443665772614886e-01,4.153012101451237226e-01
4.441256824991036134e-01,4.536240088849551322e-01,4.899444547982619858e-01,5.057341031387263541e-01,5.020406562298198594e-01,5.070393068320262486e-01,5.094122232496266500e-01,4.944232338096034018e-01,5.136632931423217308e-01,5.211258125614758319e-01,5.110562803520140029e-01,5.019132426443563277e-01,5.003801666614768884e-01,4.941213091921372036e-01,4.935237916460319396e-01,5.006523239874672848e-01,4.710275970937238821e-01,4.718205058784054051e-01,4.730806128138698718e-01,4.669876111152945208e-01,4.662825254488645599e-01,4.489849907278070651e-01,4.567348275051105744e-01,4.510128753590230688e-01,4.572744548760898642e-01,4.589741394873032565e-01,4.370009618667191065e-01,4.481695308762244090e-01,4.255057313763672688e-01,4.321390989037136587e-01,4.397849127009646475e-01,4.164440192407022900e-01,4.166803710282557249e-01,4.293592373359662595e-01,4.192051624303589352e-01,4.327738514754896904e-01,4.222977544714313636e-01,4.204446685017357299e-01,3.878386703793832435e-01,4.123243403049866584e-01
4.355563386911202040e-01,4.537274313333928277e-01,4.669167856428114716e-01,4.920418637477362300e-01,5.011206179588859611e-01,4.987924162152641561e-01,5.045319304033145658e-01,5.161932095216309468e-01,4.957946842572191204e-01,5.197106296193504393e-01,5.170372141825095857e-01,4.915121773770585456e-01,4.955070182413222613e-01,4.803137777727931046e-01,4.975823690306003244e-01,4.855420338735658148e-01,4.868390905126797619e-01,4.706972588858939766e-01,4.650469793973706079e-01,4.542105781372985929e-01,4.551758027065449519e-01,4.524558962483927194e-01,4.432269163235506571e-01,4.686104724026751156e-01,4.619722139076491429e-01,4.637962338406634855e-01,4.561036871143978599e-01,4.481640146340090114e-01,4.261545562002987397e-01,4.322325755311232642e-01,4.338437540015290250e-01,4.371945735791303300e-01,4.195230374847404020e-01,4.279861889136610253e-01,4.370794733406677124e-01,4.154396656015208467e-01,4.110966309808876673e-01,4.009954545160085981e-01,4.133874842540734562e-01,3.901006112719702101e-01
4.471001904913760594e-01,4.506818056803572614e-01,4.658072604281701667e-01,4.938629587195081383e-01,4.872601633424599732e-01,4.974699633819839040e-01,4.888188982450922815e-01,4.821253382751780059e-01,4.992322930927651781e-01,5.195513370659001762e-01,4.994339968903259153e-01,4.972217571774676381e-01,4.992429623017389795e-01,4.834031762895730777e-01,4.993853550953810672e-01,4.737096806706516672e-01,4.713659774699618943e-01,4.704256480894392634e-01,4.816617357726503124e-01,4.367202655950768175e-01,4.529681714954921223e-01,4.639963421798283805e-01,4.473344613281600712e-01,4.485705883268083505e-01,4.669614929463754005e-01,4.587802510045887461e-01,4.786149597397036382e-01,4.534064722356728194e-01,4.422269642745482177e-01,4.408244538221762765e-01,4.301356006760115869e-01,4.456322033440968111e-01,4.423115744396588500e-01,4.201297695804435128e-01,4.051258584997508572e-01,4.262957218005062332e-01,4.216508083903159898e-01,4.159541566824020431e-01,4.294641063657357316e-01,4.155454259604207112e-01
4.405668071383521123e-01,4.464598911168499717e-01,4.770960116048467703e-01,4.592847054615156743e-01,4.952162868569138232e-01,4.853421282697064632e-01,4.944801449984600472e-01,4.922477683254130598e-01,4.961110097972417088e-01,5.022251571398818060e-01,4.939688607948830024e-01,4.892845680385492502e-01,4.780937090814014190e-01,4.953376805080810796e-01,4.663326982651422870e-01,4.861166917075514515e-01,4.671043915420056147e-01,4.803543082454405644e-01,4.711171062760449724e-01,4.569000382673591987e-01,4.646725165018462111e-01,4.659315565749099775e-01,4.547474682852318262e-01,4.704136598516659440e-01,4.428132035108540698e-01,4.496280286895125156e-01,4.520130251070069161e-01,4.989020671926947537e-01,4.413160701043104539e-01,4.485339202412911841e-01,4.424220404675263674e-01,4.197333955977196052e-01,4.411289383507017159e-01,4.196611511607411527e-01,4.436762036984786550e-01,4.125855152430204509e-01,4.151530927264534543e-01,3.986064835254791161e-01,4.215489514160161155e-01,4.080221260730612087e-01
4.421254169465449468e-01,4.403239981855965324e-01,4.565492744752840393e-01,4.513038275926896103e-01,4.717417105489715712e-01,4.728664318580241277e-01,4.981137188171612107e-01,5.012262055107254977e-01,4.932825998864975303e-01,4.890488359997886558e-01,4.793710183171825956e-01,4.920275727714457092e-01,4.739085617671162098e-01,4.993791919842397453e-01,4.729141186224156135e-01,4.742641775827000639e-01,4.753104179981645361e-01,4.643073259574879708e-01,4.664619392091892136e-01,4.508646381277415793e-01,4.597722669117862426e-01,4.623451044380597619e-01,4.802092911201086833e-01,4.533254575722631685e-01,4.527954000336187335e-01,4.557251785428979574e-01,4.554607522978930123e-01,4.470132042034430930e-01,4.709331950317172111e-01,4.400753290831277420e-01,4.516826154897629064e-01,4.306120926439485630e-01,4.186391808550419258e-01,4.329014703470850378e-01,4.374105351405800923e-01,4.234915385879197691e-01,4.266966057240052512e-01,4.210868823555905527e-01,4.192451279557128374e-01,4.104131375781120417e-01
4.276708576370898962e-01,4.490331439735397723e-01,4.416374069363291355e-01,4.668493667505587141e-01,4.600543013316766849e-01,4.866641410683099078e-01,4.904224531979104462e-01,4.830003037371458641e-01,4.885166517855106805e-01,4.877811252870890568e-01,4.888164784179174216e-01,4.929511640365891734e-01,4.891518644185640641e-01,4.890808484614054819e-01,4.864861038699457851e-01,4.808495193587181138e-01,4.742682940427838112e-01,4.559999395680138234e-01,4.737474463732649910e-01,4.472600179589685809e-01,4.639545513687843292e-01,4.566495663939879046e-01,4.460916217007007689e-01,4.425819215324069411e-01,4.514537481867286761e-01,4.444037562150065512e-01,4.676306291651800562e-01,4.631069056132607886e-01,4.585580203004722688e-01,4.731728714622734366e-01,4.397376335241293677e-01,4.440849461319792968e-01,4.261191984489705598e-01,4.104566703686939877e-01,4.388422352787965663e-01,4.187988921982654933e-01,4.225755872862986817e-01,4.330724668117900689e-01,4.247953138537182149e-01,3.941636954943859572e-01
