"L=11;{hx,hz,J}={1.,0.5,ConstantArray[1.,L-1]};SeedRandom[32371];ψ0E=Table[RandomChainProductState[L-1],3];Superoperator[t,ψ0E[[1]],eigenvalsH,eigenvecsH,L];"
"{0.9999000087375864 + 0.*I, 0.00008742576668460408 + 0.009998251036777617*I, 0.00008742576668460408 - 0.009998251036777617*I, 0.00009999126239200581 + 0.*I}","{0.0000868292736489122 + 0.009998254019335885*I, 0.9995757718195759 - 0.017423571719793793*I, 0.0000999912621979853 + 5.948282232510422*^-9*I, -0.00008683269230795151 - 0.009998254002280316*I}","{0.0000868292736489122 - 0.009998254019335885*I, 0.0000999912621979853 - 5.948282232510422*^-9*I, 0.9995757718195759 + 0.017423571719793793*I, -0.00008683269230795151 + 0.009998254002280316*I}","{0.00009999126244837034 + 0.*I, -0.00008742576666101177 - 0.009998251036754068*I, -0.00008742576666101177 + 0.009998251036754068*I, 0.9999000087375987 + 0.*I}"
"{0.9998554742653246 + 0.*I, 0.0001261879537904499 + 0.012019606655524453*I, 0.0001261879537904499 - 0.012019606655524453*I, 0.00014452573453841057 + 0.*I}","{0.00012515021023485915 + 0.012019612894064044*I, 0.9993873579944124 - 0.020902044555323424*I, 0.00014452573395310603 + 1.2434719535027775*^-8*I, -0.00012515737122596586 - 0.012019612851084199*I}","{0.00012515021023485915 - 0.012019612894064044*I, 0.00014452573395310603 - 1.2434719535027775*^-8*I, 0.9993873579944124 + 0.020902044555323424*I, -0.00012515737122596586 + 0.012019612851084199*I}","{0.00014452573470983242 + 0.*I, -0.00012618795376687742 - 0.012019606655500802*I, -0.00012618795376687742 + 0.012019606655500802*I, 0.9998554742654522 + 0.*I}"
"{0.9997911084678586 + 0.*I, 0.00018208046970646775 + 0.014449122312545956*I, 0.00018208046970646775 - 0.014449122312545956*I, 0.00020889153165647145 + 0.*I}","{0.00018027470182435584 + 0.014449135364231019*I, 0.999115437963899 - 0.02506303526112359*I, 0.00020889152989014717 + 2.599689009436673*^-8*I, -0.0001802897089682151 - 0.014449135255926724*I}","{0.00018027470182435584 - 0.014449135364231019*I, 0.00020889152989014717 - 2.599689009436673*^-8*I, 0.999115437963899 + 0.02506303526112359*I, -0.0001802897089682151 + 0.014449135255926724*I}","{0.00020889153217646352 + 0.*I, -0.00018208046968290722 - 0.014449122312522227*I, -0.00018208046968290722 + 0.014449122312522227*I, 0.9997911084683341 + 0.*I}"
"{0.9996980843072598 + 0.*I, 0.00026263082878430407 + 0.017368848128126425*I, 0.00026263082878430407 - 0.017368848128126425*I, 0.00030191569119929424 + 0.*I}","{0.00025948790494451606 + 0.017368875440201874*I, 0.9987231380234873 - 0.030034707515363364*I, 0.00030191568586850027 + 5.4356605250235726*^-8*I, -0.0002595193726779954 - 0.017368875167197362*I}","{0.00025948790494451606 - 0.017368875440201874*I, 0.00030191568586850027 - 5.4356605250235726*^-8*I, 0.9987231380234873 + 0.030034707515363364*I, -0.0002595193726779954 + 0.017368875167197362*I}","{0.00030191569277549 + 0.*I, -0.00026263082876075785 - 0.017368848128102566*I, -0.00026263082876075785 + 0.017368848128102566*I, 0.9996980843087913 + 0.*I}"
"{0.9995636500129741 + 0.*I, 0.0003786406302684191 + 0.02087705854270914*I, 0.0003786406302684191 - 0.02087705854270914*I, 0.0004363499822828878 + 0.*I}","{0.0003731689695293313 + 0.02087711571202589*I, 0.998157411757878 - 0.03596637924828589*I, 0.0004363499661953342 + 1.136665292571517*^-7*I, -0.0003732349953373263 - 0.020877115023492356*I}","{0.0003731689695293313 - 0.02087711571202589*I, 0.0004363499661953342 - 1.136665292571517*^-7*I, 0.998157411757878 + 0.03596637924828589*I, -0.0003732349953373263 + 0.020877115023492356*I}","{0.00043634998706095624 + 0.*I, -0.0003786406302448687 - 0.020877058542685237*I, -0.0003786406302448687 + 0.020877058542685237*I, 0.9995636500177076 + 0.*I}"
"{0.9993693886204649 + 0.*I, 0.0005455825291912955 + 0.02509126204407165*I, 0.0005455825291912955 - 0.02509126204407165*I, 0.0006306113650799256 + 0.*I}","{0.0005360538919455034 + 0.02509138174779745*I, 0.9973420369837747 - 0.04303041770846296*I, 0.0006306113165362205 + 2.3771930472563116*^-7*I, -0.0005361925304777585 - 0.025091380010112282*I}","{0.0005360538919455034 - 0.02509138174779745*I, 0.0006306113165362205 - 2.3771930472563116*^-7*I, 0.9973420369837747 + 0.04303041770846296*I, -0.0005361925304777585 + 0.025091380010112282*I}","{0.0006306113795703959 + 0.*I, -0.0005455825291677302 - 0.02509126204404758*I, -0.0005455825291677302 + 0.02509126204404758*I, 0.9993693886349109 + 0.*I}"
"{0.9990887106227778 + 0.*I, 0.0007855707764257141 + 0.030151621655305792*I, 0.0007855707764257141 - 0.030151621655305792*I, 0.0009112893332836212 + 0.*I}","{0.0007689718527355871 + 0.030151872384233953*I, 0.9961676571651065 - 0.051423275866325335*I, 0.0009112891868316458 + 4.972183848776708*^-7*I, -0.0007692632051316802 - 0.0301518679953192*I}","{0.0007689718527355871 - 0.030151872384233953*I, 0.0009112891868316458 - 4.972183848776708*^-7*I, 0.9961676571651065 + 0.051423275866325335*I, -0.0007692632051316802 + 0.0301518679953192*I}","{0.0009112893772569758 + 0.*I, -0.0007855707764022088 - 0.030151621655281582*I, -0.0007855707764022088 + 0.030151621655281582*I, 0.9990887106667065 + 0.*I}"
"{0.998683247137667 + 0.*I, 0.0011301213558579145 + 0.03622472626063243*I, 0.0011301213558579145 - 0.03622472626063243*I, 0.001316752728821652 + 0.*I}","{0.0011011963357209164 + 0.036225251632698754*I, 0.9944776881812739 - 0.061364823142945286*I, 0.0013167522870982538 + 1.0400999689941138*^-6*I, -0.0011018091921343642 - 0.03622524053770615*I}","{0.0011011963357209164 - 0.036225251632698754*I, 0.0013167522870982538 - 1.0400999689941138*^-6*I, 0.9944776881812739 + 0.061364823142945286*I, -0.0011018091921343642 + 0.03622524053770615*I}","{0.0013167528623684935 + 0.*I, -0.001130121355834445 - 0.036224726260608076*I, -0.001130121355834445 + 0.036224726260608076*I, 0.9986832472711689 + 0.*I}"
"{0.9980976724461799 + 0.*I, 0.001623981224156249 + 0.04350753894877463*I, 0.001623981224156249 - 0.04350753894877463*I, 0.0019023271479161072 + 0.*I}","{0.0015735602243583014 + 0.04350864024496216*I, 0.9920485044068961 - 0.07309457827963585*I, 0.0019023258160332024 + 2.1758772098985567*^-6*I, -0.0015748506695310908 - 0.043508612170073964*I}","{0.0015735602243583014 - 0.04350864024496216*I, 0.0019023258160332024 - 2.1758772098985567*^-6*I, 0.9920485044068961 + 0.07309457827963585*I, -0.0015748506695310908 + 0.043508612170073964*I}","{0.0019023275538556908 + 0.*I, -0.001623981224132804 - 0.04350753894875005*I, -0.001623981224132804 + 0.04350753894875005*I, 0.9980976728520743 + 0.*I}"
"{0.9972522946334625 + 0.*I, 0.0023303701310274584 + 0.05223114114096801*I, 0.0023303701310274584 - 0.05223114114096801*I, 0.0027477041314525235 + 0.*I}","{0.002242451785522628 + 0.0522334506292745*I, 0.9885618340473813 - 0.08686259265512694*I, 0.002747700117241226 + 4.551961941724181*^-6*I, -0.0022451718741213983 - 0.05223337951515359*I}","{0.002242451785522628 - 0.0522334506292745*I, 0.002747700117241226 - 4.551961941724181*^-6*I, 0.9885618340473813 + 0.08686259265512694*I, -0.0022451718741213983 + 0.05223337951515359*I}","{0.0027477053665728337 + 0.*I, -0.002330370131004076 - 0.05223114114094318*I, -0.002330370131004076 + 0.05223114114094318*I, 0.9972522958685373 + 0.*I}"
