"t","valor esperado de Haar de la pureza de Choi"
0.,1.0000000000000007
0.5,0.7303041522060562
1.,0.5356526815456505
1.5,0.41140039965314246
2.,0.4076038388542065
2.5,0.4199686479750585
3.,0.41665152988073567
3.5,0.4353578072126175
4.,0.4378384604167461
4.5,0.4244077751689179
5.,0.4184641379143193
5.5,0.4163394829573309
6.,0.4325544120379097
6.5,0.4503109670341016
7.,0.5130615753651917
7.5,0.5536442970619802
8.,0.4723069365032719
8.5,0.460180410870737
9.,0.4494634754340499
9.5,0.419912770650865
10.,0.42488659172592047
10.5,0.4452480265804963
11.,0.4455724603236755
11.5,0.4270394091488052
12.,0.40376654016589203
12.5,0.40739875538583015
13.,0.4352073459478102
13.5,0.4526620978692623
14.,0.4108277344069646
14.5,0.4109529588674533
15.,0.4218575373425818
15.5,0.45258238622498814
16.,0.4639920844510763
16.5,0.4836162820102091
17.,0.5117032387163956
17.5,0.5406273393312138
18.,0.4976017177703259
18.5,0.45297634777905305
19.,0.4871980734113427
19.5,0.48923120134009856
20.,0.4945201174984607
20.5,0.5284210884910153
21.,0.5173364589740115
21.5,0.4747608166562657
22.,0.42126711547012125
22.5,0.42383643298527196
23.,0.44897391255966224
23.5,0.48604987875491396
24.,0.45133392561538
24.5,0.4745173584831516
25.,0.4949327454818309
25.5,0.5005939279839121
26.,0.4968688500009537
26.5,0.46569613676014326
27.,0.4487405831306416
27.5,0.45887060765350696
28.,0.543855228011431
28.5,0.5114209454085268
29.,0.4562595925278261
29.5,0.3974268434966178
30.,0.40653724224743626
30.5,0.46845870484682195
31.,0.47654719112473265
31.5,0.41246716460225114
32.,0.40883207038917674
32.5,0.43438984118206436
33.,0.47313272869802486
33.5,0.47937994512441184
34.,0.5075568869463272
34.5,0.4945997930536543
35.,0.46632299897369045
35.5,0.42955653235616575
36.,0.4131821021150643
36.5,0.4539442225621092
37.,0.43875422559395927
37.5,0.40196625349156284
38.,0.43423099238742224
38.5,0.4642819285379063
39.,0.4739291660276268
39.5,0.4433803535628064
40.,0.4305605724179271
40.5,0.4372095025071231
41.,0.4652760078830299
41.5,0.5069654988870798
42.,0.48483248136158985
42.5,0.45951252660780084
43.,0.4144605030459134
43.5,0.4353843414451277
44.,0.5087745774532587
44.5,0.4693652191538051
45.,0.4269843183465298
45.5,0.42781231775121165
46.,0.45443613651842013
46.5,0.44559629219044156
47.,0.461926199576661
47.5,0.4918235907528599
48.,0.49268232556879477
48.5,0.4731897138245992
49.,0.4492319669829037
49.5,0.49241750497259074
50.,0.510362676474391
50.5,0.49614257790434824
51.,0.5198146497734621
51.5,0.6126317440849534
52.,0.5282236209347096
52.5,0.44482599148086227
53.,0.41326965309650165
53.5,0.4308461984529784
54.,0.4525928933268835
54.5,0.43819894360917844
55.,0.4252576045774037
55.5,0.4386205002768373
56.,0.4435702838913389
56.5,0.47058235719059327
57.,0.4591670392558913
57.5,0.4399621150824555
58.,0.4371790848320559
58.5,0.4926595490978191
59.,0.5257210596997639
59.5,0.4555253144758418
60.,0.4258650441879474
60.5,0.4211313873052703
61.,0.4299187658927826
61.5,0.4462887450110604
62.,0.44437680751266967
62.5,0.4486344941693696
63.,0.43397856703410653
63.5,0.4151752885823843
64.,0.4069821453276865
64.5,0.4185425697138759
65.,0.4441290583185372
65.5,0.3997690973591435
66.,0.39850498152991226
66.5,0.4710642118331324
67.,0.5921787517745928
67.5,0.7135437591353817
68.,0.5703396972287766
68.5,0.5050649285680466
69.,0.46832716950131925
69.5,0.47825300017211
70.,0.4648620103012797
70.5,0.47425587966875693
71.,0.46991467078779703
71.5,0.43938284227650043
72.,0.4295202738232723
72.5,0.4089190104045301
73.,0.4166614969152357
73.5,0.44619538366107925
74.,0.5045214707965366
74.5,0.5840771584925255
75.,0.6172677299332783
75.5,0.5177499929138089
76.,0.5038921673148811
76.5,0.4722093043766746
77.,0.44509009348580697
77.5,0.44245964935584214
78.,0.4658482266697306
78.5,0.4551483778447706
79.,0.4425590529825251
79.5,0.43658403041526994
80.,0.4388668574950888
80.5,0.44968990561084177
81.,0.43914379645628704
81.5,0.40649437918968756
82.,0.41630260969173044
82.5,0.4225691787866982
83.,0.40369853191961724
83.5,0.40906621011569655
84.,0.44158941014671504
84.5,0.4694819268344285
85.,0.47269263859811217
85.5,0.4486284717521224
86.,0.4290372363054873
86.5,0.4627215008361243
87.,0.4367270651550849
87.5,0.45868161795438345
88.,0.5318535248957265
88.5,0.537286898533218
89.,0.4702120029412131
89.5,0.441257047675251
90.,0.4434027315645027
90.5,0.4594404495753705
91.,0.46770533017363747
91.5,0.47148899377187914
92.,0.4862347631046622
92.5,0.470561360798729
93.,0.468265491920785
93.5,0.4615563200866094
94.,0.435970335067265
94.5,0.4382297138668926
95.,0.5218543607979581
95.5,0.7080815149136767
96.,0.6098730242274469
96.5,0.4906468552418415
97.,0.4008122665420799
97.5,0.4154753900790171
98.,0.4478626525658651
98.5,0.42908236738317923
99.,0.4167688157843065
99.5,0.42286887011943836
100.,0.43876126133266263
