"t","valor esperado de Haar de la pureza de Choi"
0.,1.0000000000000004
0.5,0.674179318255486
1.,0.5852325645719479
1.5,0.5366853495050636
2.,0.5329914064666097
2.5,0.6165497257262927
3.,0.7000544931740368
3.5,0.6106005761634445
4.,0.5232207617448258
4.5,0.4583776384679513
5.,0.464235778594432
5.5,0.49562660874575026
6.,0.5399640428881174
6.5,0.6250111048961343
7.,0.5205111943664363
7.5,0.50631159909186
8.,0.4780668511323667
8.5,0.48793043790339624
9.,0.5362397780067516
9.5,0.5268543641962293
10.,0.49792317770389055
10.5,0.4739129687423767
11.,0.47047250753875536
11.5,0.44523080003163246
12.,0.44766259201936637
12.5,0.4368669737705225
13.,0.44293216804579977
13.5,0.46213000630145806
14.,0.48795384823282717
14.5,0.565816761818174
15.,0.517626421645319
15.5,0.5091266831518696
16.,0.48324954240939105
16.5,0.5012474979813853
17.,0.5622345872639984
17.5,0.595704582974614
18.,0.5176196435892997
18.5,0.5500358885537567
19.,0.4952315001937043
19.5,0.4847125519094884
20.,0.5357095439525693
20.5,0.4942835279233042
21.,0.5366642250785677
21.5,0.500798644431644
22.,0.4688845835517864
22.5,0.47590253797823184
23.,0.43631007522602927
23.5,0.4607541513738749
24.,0.5124311580450235
24.5,0.44170649895293934
25.,0.45854893179949274
25.5,0.4209844597211
26.,0.4240479676240705
26.5,0.4183378324949377
27.,0.4132113256996316
27.5,0.4273214673969696
28.,0.40176681655328483
28.5,0.4083238920759512
29.,0.45247641729763033
29.5,0.3942878399048308
30.,0.40376364339778037
30.5,0.4064644332737464
31.,0.39912368643673846
31.5,0.4265807925349984
32.,0.420764676391846
32.5,0.42326536034158296
33.,0.41725991142634
33.5,0.4171802201469923
34.,0.42603600761906235
34.5,0.4123209962570378
35.,0.4372352198012261
35.5,0.4628729375663604
36.,0.4420377329110046
36.5,0.4491859005796156
37.,0.43592088723518513
37.5,0.4376939003520848
38.,0.4606278119167885
38.5,0.46382410580564837
39.,0.45092703941281675
39.5,0.47774678486112376
40.,0.44651623220565795
40.5,0.4404869908512782
41.,0.437655582275938
41.5,0.47508955130216957
42.,0.4475013933025365
42.5,0.4605379902392066
43.,0.41803974695780943
43.5,0.4228303422222545
44.,0.422882061721799
44.5,0.4237498396823751
45.,0.416395201689
45.5,0.40498449597819175
46.,0.43974572326260575
46.5,0.4257032941211642
47.,0.4193816731004623
47.5,0.43035303224551436
48.,0.42225321364860763
48.5,0.43764793960100445
49.,0.4856169807742836
49.5,0.43714537888629224
50.,0.45741808302736864
50.5,0.4550312194963397
51.,0.45628472028085026
51.5,0.454619436545459
52.,0.42253667890118807
52.5,0.44370444115291374
53.,0.447352222689494
53.5,0.43530984089198715
54.,0.46454920481562656
54.5,0.43878458319539093
55.,0.463749820607225
55.5,0.4690627803281874
56.,0.5134528331612406
56.5,0.603931731988874
57.,0.5044967444967806
57.5,0.5473814876643225
58.,0.5700030148505661
58.5,0.4961250034228602
59.,0.54713120081857
59.5,0.5808179274291192
60.,0.5325162611708146
60.5,0.5488447537584882
61.,0.4989364696578505
61.5,0.47036767629610415
62.,0.4550055289929499
62.5,0.5014105972289122
63.,0.5425862458196788
63.5,0.4966935907502872
64.,0.5191866760596399
64.5,0.4960571590110488
65.,0.5152652473984798
65.5,0.5573802414938531
66.,0.5729913717590965
66.5,0.5526678663393224
67.,0.512438125643397
67.5,0.5239311447049111
68.,0.4763780617385268
68.5,0.5144801268843073
69.,0.4947801382787713
69.5,0.4680017166830214
70.,0.44081317983488705
70.5,0.46381028138320235
71.,0.5114678021800392
71.5,0.5293042093747256
72.,0.5051913617492876
72.5,0.4998799294924458
73.,0.5153113319103426
73.5,0.5318157711824075
74.,0.6063779716881618
74.5,0.5837409396413983
75.,0.7093434353062287
75.5,0.5726296904615316
76.,0.5223936296263862
76.5,0.5355697580967568
77.,0.5481364171112759
77.5,0.638522870961653
78.,0.6709785354867399
78.5,0.5418101001988824
79.,0.4776614764147814
79.5,0.4870189498662309
80.,0.5616437119229534
80.5,0.635563901476371
81.,0.5831237931342937
81.5,0.590046694819685
82.,0.5032944882296179
82.5,0.47224621175350945
83.,0.5091493820483506
83.5,0.513577148623902
84.,0.5587254659296925
84.5,0.4932117765939404
85.,0.4502778092933253
85.5,0.4115605856666963
86.,0.410240481482744
86.5,0.4456352880230685
87.,0.43873469646441554
87.5,0.41321788671174386
88.,0.41857867285677447
88.5,0.4195511910241614
89.,0.4191555778200739
89.5,0.45325519035060946
90.,0.4668426318313329
90.5,0.45525139512815915
91.,0.43565753705540244
91.5,0.4529572148959702
92.,0.46373519091203996
92.5,0.49831400378225266
93.,0.5076093701278573
93.5,0.47084576901353603
94.,0.4721657788889972
94.5,0.47866359561586125
95.,0.5437379457717807
95.5,0.5305216335754419
96.,0.543215417212506
96.5,0.5267087228171916
97.,0.5067314655901589
97.5,0.535175464722834
98.,0.5483998664917731
98.5,0.5250231232687227
99.,0.5592780110939056
99.5,0.5165592950137793
100.,0.49527024151069465
